dataset,class,k_shot,seed,corruption,source_mode,source_dataset,method,alpha,selected_p_threshold,source_validation_far,source_validation_count,false_alarm_rate,power,alarm_precision,coverage_gap,auroc,ap
mvtec,transistor,8,3,jpeg,matched_condition,mvtec,source_validated_pool,0.1,0.06443298969072164,0.08353808353808354,407,0.0,0.025,1.0,-0.1,0.9052083333333333,0.8645336889234589
mvtec,transistor,8,3,jpeg,matched_condition,mvtec,source_validated_pool,0.2,0.20285714285714285,0.19901719901719903,407,0.016666666666666666,0.35,0.9333333333333333,-0.18333333333333335,0.9052083333333333,0.8645336889234589
mvtec,transistor,8,4,blur,matched_condition,mvtec,source_validated_pool,0.05,0.033419023136246784,0.04668304668304668,407,0.0,0.15,1.0,-0.05,0.9679166666666666,0.9533023470949455
mvtec,transistor,8,4,blur,matched_condition,mvtec,source_validated_pool,0.1,0.088,0.09090909090909091,407,0.0,0.4,1.0,-0.1,0.9679166666666666,0.9533023470949455
mvtec,transistor,8,4,blur,matched_condition,mvtec,source_validated_pool,0.2,0.1834625322997416,0.19901719901719903,407,0.03333333333333333,0.7,0.9333333333333333,-0.16666666666666669,0.9679166666666666,0.9533023470949455
mvtec,transistor,8,4,brightness_contrast,matched_condition,mvtec,source_validated_pool,0.05,0.033419023136246784,0.04914004914004914,407,0.0,0.2,1.0,-0.05,0.9722916666666667,0.9571375326926477
mvtec,transistor,8,4,brightness_contrast,matched_condition,mvtec,source_validated_pool,0.1,0.09042553191489362,0.09828009828009827,407,0.0,0.475,1.0,-0.1,0.9722916666666667,0.9571375326926477
mvtec,transistor,8,4,brightness_contrast,matched_condition,mvtec,source_validated_pool,0.2,0.18947368421052632,0.19901719901719903,407,0.03333333333333333,0.75,0.9375,-0.16666666666666669,0.9722916666666667,0.9571375326926477
mvtec,transistor,8,4,clean,matched_condition,mvtec,source_validated_pool,0.05,0.028277634961439587,0.044226044226044224,407,0.0,0.1,1.0,-0.05,0.9727083333333334,0.9570724820559318
mvtec,transistor,8,4,clean,matched_condition,mvtec,source_validated_pool,0.1,0.08549222797927461,0.09828009828009827,407,0.0,0.425,1.0,-0.1,0.9727083333333334,0.9570724820559318
mvtec,transistor,8,4,clean,matched_condition,mvtec,source_validated_pool,0.2,0.19220779220779222,0.19901719901719903,407,0.03333333333333333,0.825,0.9428571428571428,-0.16666666666666669,0.9727083333333334,0.9570724820559318
mvtec,transistor,8,4,gaussian_noise,matched_condition,mvtec,source_validated_pool,0.05,0.0,0.0,407,0.0,0.0,,-0.05,0.9500000000000001,0.9147597987983304
mvtec,transistor,8,4,gaussian_noise,matched_condition,mvtec,source_validated_pool,0.1,0.08947368421052632,0.09828009828009827,407,0.0,0.0,,-0.1,0.9500000000000001,0.9147597987983304
mvtec,transistor,8,4,gaussian_noise,matched_condition,mvtec,source_validated_pool,0.2,0.1937984496124031,0.19901719901719903,407,0.0,0.25,1.0,-0.2,0.9500000000000001,0.9147597987983304
mvtec,transistor,8,4,jpeg,matched_condition,mvtec,source_validated_pool,0.05,0.02577319587628866,0.04176904176904177,407,0.0,0.025,1.0,-0.05,0.9535416666666666,0.9379966520349523
mvtec,transistor,8,4,jpeg,matched_condition,mvtec,source_validated_pool,0.1,0.0868421052631579,0.09828009828009827,407,0.0,0.125,1.0,-0.1,0.9535416666666666,0.9379966520349523
mvtec,transistor,8,4,jpeg,matched_condition,mvtec,source_validated_pool,0.2,0.19444444444444445,0.19901719901719903,407,0.0,0.5,1.0,-0.2,0.9535416666666666,0.9379966520349523
mvtec,wood,1,0,blur,matched_condition,mvtec,source_validated_pool,0.05,0.046620046620046623,0.049107142857142856,448,0.15789473684210525,0.9333333333333333,0.9491525423728814,0.10789473684210525,0.9631578947368421,0.9882427899839343
mvtec,wood,1,0,blur,matched_condition,mvtec,source_validated_pool,0.1,0.08557457212713937,0.09598214285714286,448,0.3684210526315789,0.9666666666666667,0.8923076923076924,0.2684210526315789,0.9631578947368421,0.9882427899839343
mvtec,wood,1,0,blur,matched_condition,mvtec,source_validated_pool,0.2,0.17603911980440098,0.19642857142857142,448,0.5263157894736842,1.0,0.8571428571428571,0.32631578947368417,0.9631578947368421,0.9882427899839343
mvtec,wood,1,0,brightness_contrast,matched_condition,mvtec,source_validated_pool,0.05,0.047961630695443645,0.049107142857142856,448,0.21052631578947367,0.95,0.9344262295081968,0.16052631578947368,0.9671052631578947,0.9894009113033543
mvtec,wood,1,0,brightness_contrast,matched_condition,mvtec,source_validated_pool,0.1,0.09046454767726161,0.09821428571428571,448,0.3684210526315789,0.9833333333333333,0.8939393939393939,0.2684210526315789,0.9671052631578947,0.9894009113033543
mvtec,wood,1,0,brightness_contrast,matched_condition,mvtec,source_validated_pool,0.2,0.18544600938967137,0.19866071428571427,448,0.5263157894736842,1.0,0.8571428571428571,0.32631578947368417,0.9671052631578947,0.9894009113033543
mvtec,wood,1,0,clean,matched_condition,mvtec,source_validated_pool,0.05,0.04672897196261682,0.049107142857142856,448,0.15789473684210525,0.9333333333333333,0.9491525423728814,0.10789473684210525,0.9653508771929824,0.9887453871292694
mvtec,wood,1,0,clean,matched_condition,mvtec,source_validated_pool,0.1,0.08872901678657075,0.09821428571428571,448,0.3684210526315789,0.9833333333333333,0.8939393939393939,0.2684210526315789,0.9653508771929824,0.9887453871292694
mvtec,wood,1,0,clean,matched_condition,mvtec,source_validated_pool,0.2,0.18137254901960784,0.19866071428571427,448,0.5263157894736842,1.0,0.8571428571428571,0.32631578947368417,0.9653508771929824,0.9887453871292694
mvtec,wood,1,0,gaussian_noise,matched_condition,mvtec,source_validated_pool,0.05,0.0,0.0,448,0.0,0.0,,-0.05,0.9842105263157894,0.9952573557201869
mvtec,wood,1,0,gaussian_noise,matched_condition,mvtec,source_validated_pool,0.1,0.08624708624708624,0.09375,448,0.0,0.5166666666666667,1.0,-0.1,0.9842105263157894,0.9952573557201869
mvtec,wood,1,0,gaussian_noise,matched_condition,mvtec,source_validated_pool,0.2,0.20588235294117646,0.19866071428571427,448,0.10526315789473684,0.9666666666666667,0.9666666666666667,-0.09473684210526317,0.9842105263157894,0.9952573557201869
mvtec,wood,1,0,jpeg,matched_condition,mvtec,source_validated_pool,0.05,0.030303030303030304,0.046875,448,0.0,0.8,1.0,-0.05,0.9763157894736842,0.9925539157455554
mvtec,wood,1,0,jpeg,matched_condition,mvtec,source_validated_pool,0.1,0.097799511002445,0.09598214285714286,448,0.3157894736842105,0.9666666666666667,0.90625,0.2157894736842105,0.9763157894736842,0.9925539157455554
mvtec,wood,1,0,jpeg,matched_condition,mvtec,source_validated_pool,0.2,0.19315403422982885,0.19866071428571427,448,0.42105263157894735,1.0,0.8823529411764706,0.22105263157894733,0.9763157894736842,0.9925539157455554
mvtec,wood,1,1,blur,matched_condition,mvtec,source_validated_pool,0.05,0.044009779951100246,0.049107142857142856,448,0.0,0.9,1.0,-0.05,0.9837719298245614,0.9952110160561519
mvtec,wood,1,1,blur,matched_condition,mvtec,source_validated_pool,0.1,0.08801955990220049,0.09821428571428571,448,0.47368421052631576,0.9833333333333333,0.8676470588235294,0.37368421052631573,0.9837719298245614,0.9952110160561519
mvtec,wood,1,1,blur,matched_condition,mvtec,source_validated_pool,0.2,0.18501170960187355,0.19866071428571427,448,0.631578947368421,0.9833333333333333,0.8309859154929577,0.431578947368421,0.9837719298245614,0.9952110160561519
mvtec,wood,1,1,brightness_contrast,matched_condition,mvtec,source_validated_pool,0.05,0.041666666666666664,0.049107142857142856,448,0.0,0.9166666666666666,1.0,-0.05,0.9885964912280701,0.9966757741347906
mvtec,wood,1,1,brightness_contrast,matched_condition,mvtec,source_validated_pool,0.1,0.08644859813084112,0.09821428571428571,448,0.42105263157894735,0.9833333333333333,0.8805970149253731,0.32105263157894737,0.9885964912280701,0.9966757741347906
mvtec,wood,1,1,brightness_contrast,matched_condition,mvtec,source_validated_pool,0.2,0.17966903073286053,0.19866071428571427,448,0.631578947368421,0.9833333333333333,0.8309859154929577,0.431578947368421,0.9885964912280701,0.9966757741347906
mvtec,wood,1,1,clean,matched_condition,mvtec,source_validated_pool,0.05,0.04672897196261682,0.049107142857142856,448,0.0,0.9166666666666666,1.0,-0.05,0.9894736842105263,0.9972222222222222
mvtec,wood,1,1,clean,matched_condition,mvtec,source_validated_pool,0.1,0.0889423076923077,0.09821428571428571,448,0.42105263157894735,0.9833333333333333,0.8805970149253731,0.32105263157894737,0.9894736842105263,0.9972222222222222
mvtec,wood,1,1,clean,matched_condition,mvtec,source_validated_pool,0.2,0.17985611510791366,0.19866071428571427,448,0.631578947368421,0.9833333333333333,0.8309859154929577,0.431578947368421,0.9894736842105263,0.9972222222222222
mvtec,wood,1,1,gaussian_noise,matched_condition,mvtec,source_validated_pool,0.05,0.0,0.0,448,0.0,0.0,,-0.05,0.9758771929824561,0.9929201438320499
mvtec,wood,1,1,gaussian_noise,matched_condition,mvtec,source_validated_pool,0.1,0.09558823529411764,0.09598214285714286,448,0.0,0.8166666666666667,1.0,-0.1,0.9758771929824561,0.9929201438320499
mvtec,wood,1,1,gaussian_noise,matched_condition,mvtec,source_validated_pool,0.2,0.18225419664268586,0.19642857142857142,448,0.3157894736842105,0.9666666666666667,0.90625,0.1157894736842105,0.9758771929824561,0.9929201438320499
mvtec,wood,1,1,jpeg,matched_condition,mvtec,source_validated_pool,0.05,0.03263403263403263,0.049107142857142856,448,0.0,0.7666666666666667,1.0,-0.05,0.987719298245614,0.9961293260473588
mvtec,wood,1,1,jpeg,matched_condition,mvtec,source_validated_pool,0.1,0.0857843137254902,0.09821428571428571,448,0.0,0.9,1.0,-0.1,0.987719298245614,0.9961293260473588
mvtec,wood,1,1,jpeg,matched_condition,mvtec,source_validated_pool,0.2,0.19362745098039216,0.19866071428571427,448,0.5789473684210527,0.9833333333333333,0.8428571428571429,0.37894736842105264,0.987719298245614,0.9961293260473588
mvtec,wood,1,2,blur,matched_condition,mvtec,source_validated_pool,0.05,0.0397196261682243,0.049107142857142856,448,0.3684210526315789,0.9666666666666667,0.8923076923076924,0.31842105263157894,0.9324561403508771,0.9683396413049524
mvtec,wood,1,2,blur,matched_condition,mvtec,source_validated_pool,0.1,0.09154929577464789,0.09375,448,0.3684210526315789,1.0,0.8955223880597015,0.2684210526315789,0.9324561403508771,0.9683396413049524
mvtec,wood,1,2,blur,matched_condition,mvtec,source_validated_pool,0.2,0.1853546910755149,0.19419642857142858,448,0.7368421052631579,1.0,0.8108108108108109,0.5368421052631578,0.9324561403508771,0.9683396413049524
mvtec,wood,1,2,brightness_contrast,matched_condition,mvtec,source_validated_pool,0.05,0.03755868544600939,0.049107142857142856,448,0.3157894736842105,0.9833333333333333,0.9076923076923077,0.2657894736842105,0.9350877192982456,0.9673300942266722
mvtec,wood,1,2,brightness_contrast,matched_condition,mvtec,source_validated_pool,0.1,0.09313725490196079,0.09821428571428571,448,0.3684210526315789,1.0,0.8955223880597015,0.2684210526315789,0.9350877192982456,0.9673300942266722
mvtec,wood,1,2,brightness_contrast,matched_condition,mvtec,source_validated_pool,0.2,0.18414322250639387,0.19866071428571427,448,0.631578947368421,1.0,0.8333333333333334,0.431578947368421,0.9350877192982456,0.9673300942266722
mvtec,wood,1,2,clean,matched_condition,mvtec,source_validated_pool,0.05,0.0392156862745098,0.049107142857142856,448,0.3157894736842105,0.9666666666666667,0.90625,0.2657894736842105,0.9399122807017544,0.9694746564149452
mvtec,wood,1,2,clean,matched_condition,mvtec,source_validated_pool,0.1,0.09154929577464789,0.09821428571428571,448,0.3684210526315789,1.0,0.8955223880597015,0.2684210526315789,0.9399122807017544,0.9694746564149452
mvtec,wood,1,2,clean,matched_condition,mvtec,source_validated_pool,0.2,0.18457943925233644,0.19866071428571427,448,0.631578947368421,1.0,0.8333333333333334,0.431578947368421,0.9399122807017544,0.9694746564149452
mvtec,wood,1,2,gaussian_noise,matched_condition,mvtec,source_validated_pool,0.05,0.0,0.0,448,0.0,0.0,,-0.05,0.993859649122807,0.9973007741347907
mvtec,wood,1,2,gaussian_noise,matched_condition,mvtec,source_validated_pool,0.1,0.07692307692307693,0.07366071428571429,448,0.0,0.5333333333333333,1.0,-0.1,0.993859649122807,0.9973007741347907
mvtec,wood,1,2,gaussian_noise,matched_condition,mvtec,source_validated_pool,0.2,0.19953051643192488,0.19866071428571427,448,0.21052631578947367,1.0,0.9375,0.010526315789473661,0.993859649122807,0.9973007741347907
mvtec,wood,1,2,jpeg,matched_condition,mvtec,source_validated_pool,0.05,0.02097902097902098,0.046875,448,0.10526315789473684,0.85,0.9622641509433962,0.055263157894736833,0.962280701754386,0.9865023014611716
mvtec,wood,1,2,jpeg,matched_condition,mvtec,source_validated_pool,0.1,0.09345794392523364,0.09821428571428571,448,0.3157894736842105,1.0,0.9090909090909091,0.2157894736842105,0.962280701754386,0.9865023014611716
mvtec,wood,1,2,jpeg,matched_condition,mvtec,source_validated_pool,0.2,0.19315403422982885,0.19866071428571427,448,0.5263157894736842,1.0,0.8571428571428571,0.32631578947368417,0.962280701754386,0.9865023014611716
mvtec,wood,1,3,blur,matched_condition,mvtec,source_validated_pool,0.05,0.03431372549019608,0.049107142857142856,448,0.0,0.9,1.0,-0.05,0.9824561403508771,0.9941720155537063
mvtec,wood,1,3,blur,matched_condition,mvtec,source_validated_pool,0.1,0.09974424552429667,0.09821428571428571,448,0.7368421052631579,1.0,0.8108108108108109,0.6368421052631579,0.9824561403508771,0.9941720155537063
mvtec,wood,1,3,blur,matched_condition,mvtec,source_validated_pool,0.2,0.18872549019607843,0.19196428571428573,448,0.7368421052631579,1.0,0.8108108108108109,0.5368421052631578,0.9824561403508771,0.9941720155537063
mvtec,wood,1,3,brightness_contrast,matched_condition,mvtec,source_validated_pool,0.05,0.035046728971962614,0.049107142857142856,448,0.0,0.8833333333333333,1.0,-0.05,0.9855263157894738,0.9954034763162205
mvtec,wood,1,3,brightness_contrast,matched_condition,mvtec,source_validated_pool,0.1,0.09974424552429667,0.09598214285714286,448,0.7368421052631579,1.0,0.8108108108108109,0.6368421052631579,0.9855263157894738,0.9954034763162205
mvtec,wood,1,3,brightness_contrast,matched_condition,mvtec,source_validated_pool,0.2,0.18872549019607843,0.19866071428571427,448,0.7368421052631579,1.0,0.8108108108108109,0.5368421052631578,0.9855263157894738,0.9954034763162205
mvtec,wood,1,3,clean,matched_condition,mvtec,source_validated_pool,0.05,0.0392156862745098,0.049107142857142856,448,0.05263157894736842,0.9333333333333333,0.9824561403508771,0.0026315789473684154,0.9855263157894737,0.9954411726418289
mvtec,wood,1,3,clean,matched_condition,mvtec,source_validated_pool,0.1,0.10093896713615023,0.09821428571428571,448,0.7368421052631579,1.0,0.8108108108108109,0.6368421052631579,0.9855263157894737,0.9954411726418289
mvtec,wood,1,3,clean,matched_condition,mvtec,source_validated_pool,0.2,0.1867007672634271,0.19866071428571427,448,0.7368421052631579,1.0,0.8108108108108109,0.5368421052631578,0.9855263157894737,0.9954411726418289
mvtec,wood,1,3,gaussian_noise,matched_condition,mvtec,source_validated_pool,0.05,0.0,0.0,448,0.0,0.0,,-0.05,0.993859649122807,0.9982070707070707
mvtec,wood,1,3,gaussian_noise,matched_condition,mvtec,source_validated_pool,0.1,0.002398081534772182,0.07142857142857142,448,0.0,0.11666666666666667,1.0,-0.1,0.993859649122807,0.9982070707070707
mvtec,wood,1,3,gaussian_noise,matched_condition,mvtec,source_validated_pool,0.2,0.17620137299771166,0.19866071428571427,448,0.47368421052631576,1.0,0.8695652173913043,0.27368421052631575,0.993859649122807,0.9982070707070707
mvtec,wood,1,3,jpeg,matched_condition,mvtec,source_validated_pool,0.05,0.04805491990846682,0.049107142857142856,448,0.10526315789473684,0.9833333333333333,0.9672131147540983,0.055263157894736833,0.9912280701754386,0.9971424161826847
mvtec,wood,1,3,jpeg,matched_condition,mvtec,source_validated_pool,0.1,0.06862745098039216,0.09375,448,0.2631578947368421,0.9833333333333333,0.921875,0.16315789473684209,0.9912280701754386,0.9971424161826847
mvtec,wood,1,3,jpeg,matched_condition,mvtec,source_validated_pool,0.2,0.2033096926713948,0.19866071428571427,448,0.7368421052631579,1.0,0.8108108108108109,0.5368421052631578,0.9912280701754386,0.9971424161826847
mvtec,wood,1,4,blur,matched_condition,mvtec,source_validated_pool,0.05,0.04859335038363171,0.049107142857142856,448,0.5789473684210527,0.9833333333333333,0.8428571428571429,0.5289473684210526,0.7907894736842105,0.8867828852961843
mvtec,wood,1,4,blur,matched_condition,mvtec,source_validated_pool,0.1,0.08333333333333333,0.09821428571428571,448,0.6842105263157895,1.0,0.821917808219178,0.5842105263157895,0.7907894736842105,0.8867828852961843
mvtec,wood,1,4,blur,matched_condition,mvtec,source_validated_pool,0.2,0.17603911980440098,0.19866071428571427,448,1.0,1.0,0.759493670886076,0.8,0.7907894736842105,0.8867828852961843
mvtec,wood,1,4,brightness_contrast,matched_condition,mvtec,source_validated_pool,0.05,0.039627039627039624,0.046875,448,0.5263157894736842,0.9833333333333333,0.855072463768116,0.4763157894736842,0.7855263157894737,0.8841614004326004
mvtec,wood,1,4,brightness_contrast,matched_condition,mvtec,source_validated_pool,0.1,0.0857843137254902,0.09821428571428571,448,0.6842105263157895,0.9833333333333333,0.8194444444444444,0.5842105263157895,0.7855263157894737,0.8841614004326004
mvtec,wood,1,4,brightness_contrast,matched_condition,mvtec,source_validated_pool,0.2,0.17548076923076922,0.19866071428571427,448,1.0,1.0,0.759493670886076,0.8,0.7855263157894737,0.8841614004326004
mvtec,wood,1,4,clean,matched_condition,mvtec,source_validated_pool,0.05,0.04859335038363171,0.046875,448,0.5789473684210527,0.9833333333333333,0.8428571428571429,0.5289473684210526,0.7868421052631579,0.8851950539382034
mvtec,wood,1,4,clean,matched_condition,mvtec,source_validated_pool,0.1,0.08823529411764706,0.09821428571428571,448,0.7368421052631579,0.9833333333333333,0.8082191780821918,0.6368421052631579,0.7868421052631579,0.8851950539382034
mvtec,wood,1,4,clean,matched_condition,mvtec,source_validated_pool,0.2,0.17391304347826086,0.19866071428571427,448,1.0,1.0,0.759493670886076,0.8,0.7868421052631579,0.8851950539382034
mvtec,wood,1,4,gaussian_noise,matched_condition,mvtec,source_validated_pool,0.05,0.0,0.0,448,0.0,0.0,,-0.05,0.9394736842105263,0.9781515154035537
mvtec,wood,1,4,gaussian_noise,matched_condition,mvtec,source_validated_pool,0.1,0.09090909090909091,0.09821428571428571,448,0.21052631578947367,0.9333333333333333,0.9333333333333333,0.11052631578947367,0.9394736842105263,0.9781515154035537
mvtec,wood,1,4,gaussian_noise,matched_condition,mvtec,source_validated_pool,0.2,0.19559902200489,0.19866071428571427,448,0.47368421052631576,0.9833333333333333,0.8676470588235294,0.27368421052631575,0.9394736842105263,0.9781515154035537
mvtec,wood,1,4,jpeg,matched_condition,mvtec,source_validated_pool,0.05,0.016355140186915886,0.03571428571428571,448,0.3157894736842105,0.8166666666666667,0.8909090909090909,0.2657894736842105,0.781578947368421,0.8769633832028443
mvtec,wood,1,4,jpeg,matched_condition,mvtec,source_validated_pool,0.1,0.09579439252336448,0.09821428571428571,448,0.631578947368421,0.9833333333333333,0.8309859154929577,0.531578947368421,0.781578947368421,0.8769633832028443
mvtec,wood,1,4,jpeg,matched_condition,mvtec,source_validated_pool,0.2,0.18414322250639387,0.19866071428571427,448,0.9473684210526315,1.0,0.7692307692307693,0.7473684210526315,0.781578947368421,0.8769633832028443
mvtec,wood,2,0,blur,matched_condition,mvtec,source_validated_pool,0.05,0.04567307692307692,0.049107142857142856,448,0.0,0.7166666666666667,1.0,-0.05,0.9885964912280701,0.9965578695649773
mvtec,wood,2,0,blur,matched_condition,mvtec,source_validated_pool,0.1,0.09501187648456057,0.09821428571428571,448,0.0,0.8333333333333334,1.0,-0.1,0.9885964912280701,0.9965578695649773
mvtec,wood,2,0,blur,matched_condition,mvtec,source_validated_pool,0.2,0.18337408312958436,0.19866071428571427,448,0.0,0.9,1.0,-0.2,0.9885964912280701,0.9965578695649773
mvtec,wood,2,0,brightness_contrast,matched_condition,mvtec,source_validated_pool,0.05,0.043478260869565216,0.049107142857142856,448,0.0,0.7666666666666667,1.0,-0.05,0.9885964912280701,0.9963630930203676
mvtec,wood,2,0,brightness_contrast,matched_condition,mvtec,source_validated_pool,0.1,0.0851063829787234,0.09821428571428571,448,0.0,0.8333333333333334,1.0,-0.1,0.9885964912280701,0.9963630930203676
mvtec,wood,2,0,brightness_contrast,matched_condition,mvtec,source_validated_pool,0.2,0.18779342723004694,0.19866071428571427,448,0.0,0.9166666666666666,1.0,-0.2,0.9885964912280701,0.9963630930203676
mvtec,wood,2,0,clean,matched_condition,mvtec,source_validated_pool,0.05,0.040380047505938245,0.049107142857142856,448,0.0,0.75,1.0,-0.05,0.986842105263158,0.9960420035440873
mvtec,wood,2,0,clean,matched_condition,mvtec,source_validated_pool,0.1,0.09462915601023018,0.09821428571428571,448,0.0,0.8333333333333334,1.0,-0.1,0.986842105263158,0.9960420035440873
mvtec,wood,2,0,clean,matched_condition,mvtec,source_validated_pool,0.2,0.19621749408983452,0.19866071428571427,448,0.0,0.9166666666666666,1.0,-0.2,0.986842105263158,0.9960420035440873
mvtec,wood,2,0,gaussian_noise,matched_condition,mvtec,source_validated_pool,0.05,0.007194244604316547,0.046875,448,0.0,0.4666666666666667,1.0,-0.05,0.9973684210526316,0.9992063492063492
mvtec,wood,2,0,gaussian_noise,matched_condition,mvtec,source_validated_pool,0.1,0.09615384615384616,0.09375,448,0.0,0.6166666666666667,1.0,-0.1,0.9973684210526316,0.9992063492063492
mvtec,wood,2,0,gaussian_noise,matched_condition,mvtec,source_validated_pool,0.2,0.18527315914489312,0.19419642857142858,448,0.0,0.8333333333333334,1.0,-0.2,0.9973684210526316,0.9992063492063492
mvtec,wood,2,0,jpeg,matched_condition,mvtec,source_validated_pool,0.05,0.04449648711943794,0.049107142857142856,448,0.0,0.6833333333333333,1.0,-0.05,0.9912280701754386,0.9973772617840415
mvtec,wood,2,0,jpeg,matched_condition,mvtec,source_validated_pool,0.1,0.08624708624708624,0.09821428571428571,448,0.0,0.8,1.0,-0.1,0.9912280701754386,0.9973772617840415
mvtec,wood,2,0,jpeg,matched_condition,mvtec,source_validated_pool,0.2,0.1920374707259953,0.19866071428571427,448,0.0,0.85,1.0,-0.2,0.9912280701754386,0.9973772617840415
mvtec,wood,2,1,blur,matched_condition,mvtec,source_validated_pool,0.05,0.040380047505938245,0.049107142857142856,448,0.0,0.8666666666666667,1.0,-0.05,0.981578947368421,0.9927991592375155
mvtec,wood,2,1,blur,matched_condition,mvtec,source_validated_pool,0.1,0.08747044917257683,0.09821428571428571,448,0.5789473684210527,0.9833333333333333,0.8428571428571429,0.4789473684210527,0.981578947368421,0.9927991592375155
mvtec,wood,2,1,blur,matched_condition,mvtec,source_validated_pool,0.2,0.19239904988123516,0.19642857142857142,448,0.6842105263157895,1.0,0.821917808219178,0.4842105263157895,0.981578947368421,0.9927991592375155
mvtec,wood,2,1,brightness_contrast,matched_condition,mvtec,source_validated_pool,0.05,0.041666666666666664,0.049107142857142856,448,0.0,0.8666666666666667,1.0,-0.05,0.9824561403508771,0.9936065230049473
mvtec,wood,2,1,brightness_contrast,matched_condition,mvtec,source_validated_pool,0.1,0.08983451536643026,0.09821428571428571,448,0.5789473684210527,1.0,0.8450704225352113,0.4789473684210527,0.9824561403508771,0.9936065230049473
mvtec,wood,2,1,brightness_contrast,matched_condition,mvtec,source_validated_pool,0.2,0.18052256532066507,0.19866071428571427,448,0.6842105263157895,1.0,0.821917808219178,0.4842105263157895,0.9824561403508771,0.9936065230049473
mvtec,wood,2,1,clean,matched_condition,mvtec,source_validated_pool,0.05,0.037296037296037296,0.049107142857142856,448,0.0,0.8166666666666667,1.0,-0.05,0.9807017543859649,0.991931216931217
mvtec,wood,2,1,clean,matched_condition,mvtec,source_validated_pool,0.1,0.09324009324009325,0.09821428571428571,448,0.5789473684210527,0.9833333333333333,0.8428571428571429,0.4789473684210527,0.9807017543859649,0.991931216931217
mvtec,wood,2,1,clean,matched_condition,mvtec,source_validated_pool,0.2,0.18052256532066507,0.19866071428571427,448,0.6842105263157895,1.0,0.821917808219178,0.4842105263157895,0.9807017543859649,0.991931216931217
mvtec,wood,2,1,gaussian_noise,matched_condition,mvtec,source_validated_pool,0.05,0.007334963325183374,0.049107142857142856,448,0.0,0.0,,-0.05,0.9798245614035088,0.9926677043610195
mvtec,wood,2,1,gaussian_noise,matched_condition,mvtec,source_validated_pool,0.1,0.08878504672897196,0.09821428571428571,448,0.0,0.7333333333333333,1.0,-0.1,0.9798245614035088,0.9926677043610195
mvtec,wood,2,1,gaussian_noise,matched_condition,mvtec,source_validated_pool,0.2,0.16864608076009502,0.19866071428571427,448,0.3684210526315789,0.9833333333333333,0.8939393939393939,0.16842105263157892,0.9798245614035088,0.9926677043610195
mvtec,wood,2,1,jpeg,matched_condition,mvtec,source_validated_pool,0.05,0.05134474327628362,0.049107142857142856,448,0.0,0.0,,-0.05,0.9824561403508771,0.9923280423280423
mvtec,wood,2,1,jpeg,matched_condition,mvtec,source_validated_pool,0.1,0.09558823529411764,0.09821428571428571,448,0.2631578947368421,0.9833333333333333,0.921875,0.16315789473684209,0.9824561403508771,0.9923280423280423
mvtec,wood,2,1,jpeg,matched_condition,mvtec,source_validated_pool,0.2,0.18969555035128804,0.19642857142857142,448,0.631578947368421,1.0,0.8333333333333334,0.431578947368421,0.9824561403508771,0.9923280423280423
mvtec,wood,2,2,blur,matched_condition,mvtec,source_validated_pool,0.05,0.04576659038901602,0.049107142857142856,448,0.0,0.5166666666666667,1.0,-0.05,0.9324561403508772,0.9770418107221727
mvtec,wood,2,2,blur,matched_condition,mvtec,source_validated_pool,0.1,0.08466819221967964,0.09821428571428571,448,0.2631578947368421,0.9,0.9152542372881356,0.16315789473684209,0.9324561403508772,0.9770418107221727
mvtec,wood,2,2,blur,matched_condition,mvtec,source_validated_pool,0.2,0.18508997429305912,0.19866071428571427,448,0.7368421052631579,1.0,0.8108108108108109,0.5368421052631578,0.9324561403508772,0.9770418107221727
mvtec,wood,2,2,brightness_contrast,matched_condition,mvtec,source_validated_pool,0.05,0.04656862745098039,0.049107142857142856,448,0.0,0.6833333333333333,1.0,-0.05,0.9403508771929825,0.9792064426818601
mvtec,wood,2,2,brightness_contrast,matched_condition,mvtec,source_validated_pool,0.1,0.08466819221967964,0.09821428571428571,448,0.2631578947368421,0.9,0.9152542372881356,0.16315789473684209,0.9403508771929825,0.9792064426818601
mvtec,wood,2,2,brightness_contrast,matched_condition,mvtec,source_validated_pool,0.2,0.18691588785046728,0.19866071428571427,448,0.5789473684210527,1.0,0.8450704225352113,0.37894736842105264,0.9403508771929825,0.9792064426818601
mvtec,wood,2,2,clean,matched_condition,mvtec,source_validated_pool,0.05,0.046948356807511735,0.049107142857142856,448,0.05263157894736842,0.7166666666666667,0.9772727272727273,0.0026315789473684154,0.937719298245614,0.9782770227235651
mvtec,wood,2,2,clean,matched_condition,mvtec,source_validated_pool,0.1,0.08983451536643026,0.09821428571428571,448,0.3157894736842105,0.9,0.9,0.2157894736842105,0.937719298245614,0.9782770227235651
mvtec,wood,2,2,clean,matched_condition,mvtec,source_validated_pool,0.2,0.18309859154929578,0.19419642857142858,448,0.5789473684210527,1.0,0.8450704225352113,0.37894736842105264,0.937719298245614,0.9782770227235651
mvtec,wood,2,2,gaussian_noise,matched_condition,mvtec,source_validated_pool,0.05,0.02564102564102564,0.049107142857142856,448,0.0,0.05,1.0,-0.05,0.9859649122807017,0.9957864068580307
mvtec,wood,2,2,gaussian_noise,matched_condition,mvtec,source_validated_pool,0.1,0.09624413145539906,0.09598214285714286,448,0.0,0.5833333333333334,1.0,-0.1,0.9859649122807017,0.9957864068580307
