dataset,source_dataset,source_mode,method,k_shot,corruption,alpha,selected_p_threshold_mean,selected_p_threshold_std,source_validation_far_mean,source_validation_far_std,false_alarm_rate_mean,false_alarm_rate_std,power_mean,power_std,alarm_precision_mean,alarm_precision_std,coverage_gap_mean,coverage_gap_std,auroc_mean,auroc_std,ap_mean,ap_std
visa,visa,clean_source,source_validated_pool,1,blur,0.2,0.18637535724329382,0.0072281160139952855,0.1995199692780338,0.0009455247959120571,0.20388888888888887,0.2671846428897214,0.5545238095238095,0.3231446730589162,0.7881804964232918,0.18549303549460303,0.003888888888888865,0.26718464288972144,0.8043535714285714,0.14396680823548658,0.8053789572020196,0.1473231948017153
visa,visa,clean_source,source_validated_pool,1,brightness_contrast,0.05,0.03486799905103179,0.0051159376592236055,0.0491747738521932,0.001078501528427822,0.04844444444444444,0.12548582301010056,0.25126984126984125,0.307849031671845,0.8310993463424288,0.30127243149364213,-0.00155555555555556,0.12548582301010056,0.8019253306878308,0.14547732527250756,0.8046888058653004,0.14758653390220053
visa,visa,clean_source,source_validated_pool,1,brightness_contrast,0.1,0.08458446469991983,0.010968446682205217,0.09877154804574159,0.0015118713100200193,0.10255555555555555,0.18356314991380343,0.39313492063492067,0.3156746194502399,0.8461737694701154,0.20657778873127572,0.0025555555555555544,0.18356314991380343,0.8019253306878308,0.14547732527250756,0.8046888058653004,0.14758653390220053
visa,visa,clean_source,source_validated_pool,1,brightness_contrast,0.2,0.18637535724329382,0.0072281160139952855,0.1995199692780338,0.0009455247959120571,0.19572222222222224,0.2682320520980962,0.5425793650793651,0.32010836748979543,0.8026708865063845,0.18677742451805623,-0.004277777777777795,0.2682320520980962,0.8019253306878308,0.14547732527250756,0.8046888058653004,0.14758653390220053
visa,visa,clean_source,source_validated_pool,1,clean,0.05,0.03486799905103179,0.0051159376592236055,0.0491747738521932,0.001078501528427822,0.049222222222222216,0.12407908095321549,0.2596428571428572,0.31216031924974263,0.8342583476020421,0.29713873833946247,-0.0007777777777777828,0.12407908095321549,0.8084003306878306,0.14428927914249084,0.8098044254416759,0.14714086750127855
visa,visa,clean_source,source_validated_pool,1,clean,0.1,0.08458446469991983,0.010968446682205217,0.09877154804574159,0.0015118713100200193,0.10361111111111111,0.18538837095506694,0.4027777777777778,0.31635327895762694,0.8499390982649754,0.21116937486469115,0.0036111111111111066,0.18538837095506697,0.8084003306878306,0.14428927914249084,0.8098044254416759,0.14714086750127855
visa,visa,clean_source,source_validated_pool,1,clean,0.2,0.18637535724329382,0.0072281160139952855,0.1995199692780338,0.0009455247959120571,0.20277777777777778,0.26618117293227794,0.5549603174603175,0.3199883411399239,0.7916363892609705,0.18531350345710787,0.002777777777777758,0.26618117293227794,0.8084003306878306,0.14428927914249084,0.8098044254416759,0.14714086750127855
visa,visa,clean_source,source_validated_pool,1,gaussian_noise,0.05,0.03486799905103179,0.0051159376592236055,0.0491747738521932,0.001078501528427822,0.036222222222222225,0.08631276431162209,0.23615079365079367,0.29441144511955497,0.835755432825441,0.31595510906694624,-0.013777777777777778,0.08631276431162209,0.7995933862433862,0.15494997835017105,0.80539685359767,0.15558685436208408
visa,visa,clean_source,source_validated_pool,1,gaussian_noise,0.1,0.08458446469991983,0.010968446682205217,0.09877154804574159,0.0015118713100200193,0.09222222222222222,0.16300458864599013,0.36559523809523814,0.31223664486279107,0.848210162425171,0.21181814938992313,-0.007777777777777778,0.16300458864599013,0.7995933862433862,0.15494997835017105,0.80539685359767,0.15558685436208408
visa,visa,clean_source,source_validated_pool,1,gaussian_noise,0.2,0.18637535724329382,0.0072281160139952855,0.1995199692780338,0.0009455247959120571,0.18083333333333332,0.2419581332167927,0.5113888888888889,0.3126034450920913,0.8123684975672003,0.1902676256121558,-0.01916666666666668,0.24195813321679266,0.7995933862433862,0.15494997835017105,0.80539685359767,0.15558685436208408
visa,visa,clean_source,source_validated_pool,1,jpeg,0.05,0.03486799905103179,0.0051159376592236055,0.0491747738521932,0.001078501528427822,0.04772222222222222,0.12196367534723566,0.25222222222222224,0.31054028991493715,0.837152134620762,0.2994604358415463,-0.0022777777777777796,0.12196367534723566,0.808322619047619,0.14808557268826297,0.8120656838873311,0.148586413934642
visa,visa,clean_source,source_validated_pool,1,jpeg,0.1,0.08458446469991983,0.010968446682205217,0.09877154804574159,0.0015118713100200193,0.10177777777777777,0.18740317441358556,0.39107142857142857,0.31815362231400346,0.8503704276000954,0.2067683639259042,0.0017777777777777753,0.1874031744135856,0.808322619047619,0.14808557268826297,0.8120656838873311,0.148586413934642
visa,visa,clean_source,source_validated_pool,1,jpeg,0.2,0.18637535724329382,0.0072281160139952855,0.1995199692780338,0.0009455247959120571,0.19383333333333336,0.26277013721010267,0.5447619047619047,0.32119960158413013,0.8114467191455547,0.1846002877046373,-0.006166666666666685,0.26277013721010267,0.808322619047619,0.14808557268826297,0.8120656838873311,0.148586413934642
visa,visa,clean_source,source_validated_pool,2,blur,0.05,0.03566869326195909,0.014315261127409863,0.049121010411332995,0.0012257981307409922,0.05305555555555555,0.12701156088173454,0.28285714285714286,0.3417770067588699,0.8508368028080878,0.2421897635400207,0.0030555555555555522,0.12701156088173454,0.8388670634920635,0.11105281886030591,0.8311695460151373,0.1257833481177135
visa,visa,clean_source,source_validated_pool,2,blur,0.1,0.09336388320204494,0.004127383627483759,0.09903609831029186,0.0013944247613997486,0.10244444444444444,0.15487418703715797,0.4287698412698413,0.3451383874460329,0.8378950628312984,0.19620644603508072,0.002444444444444439,0.15487418703715797,0.8388670634920635,0.11105281886030591,0.8311695460151373,0.1257833481177135
visa,visa,clean_source,source_validated_pool,2,blur,0.2,0.1892794751766851,0.008063098805156967,0.19925072537975766,0.001201432487276697,0.2083888888888889,0.2000691892248461,0.6251190476190477,0.30197488033974157,0.7934463649120076,0.15895633457237066,0.00838888888888888,0.20006918922484607,0.8388670634920635,0.11105281886030591,0.8311695460151373,0.1257833481177135
visa,visa,clean_source,source_validated_pool,2,brightness_contrast,0.05,0.03566869326195909,0.014315261127409863,0.049121010411332995,0.0012257981307409922,0.0555,0.1364933791845058,0.27710317460317463,0.33872217664828885,0.8458870425354422,0.24754399904153845,0.005499999999999995,0.1364933791845058,0.837168253968254,0.11437247351473563,0.8316642624652053,0.12788140210944424
visa,visa,clean_source,source_validated_pool,2,brightness_contrast,0.1,0.09336388320204494,0.004127383627483759,0.09903609831029186,0.0013944247613997486,0.10572222222222223,0.1606121665619038,0.42138888888888887,0.3445237639720643,0.8324051094607825,0.19421079386544057,0.005722222222222217,0.1606121665619038,0.837168253968254,0.11437247351473563,0.8316642624652053,0.12788140210944424
visa,visa,clean_source,source_validated_pool,2,brightness_contrast,0.2,0.1892794751766851,0.008063098805156967,0.19925072537975766,0.001201432487276697,0.20583333333333334,0.20832361559256626,0.611468253968254,0.3023386851124426,0.7958498531041633,0.16383709404507646,0.005833333333333324,0.20832361559256626,0.837168253968254,0.11437247351473563,0.8316642624652053,0.12788140210944424
visa,visa,clean_source,source_validated_pool,2,clean,0.05,0.03566869326195909,0.014315261127409863,0.049121010411332995,0.0012257981307409922,0.05183333333333333,0.12690050523837634,0.2809920634920635,0.3399065067214136,0.8580539187753047,0.23582272194984802,0.0018333333333333311,0.12690050523837632,0.8434318121693122,0.11128034173368195,0.8375428822447988,0.12517299374930227
visa,visa,clean_source,source_validated_pool,2,clean,0.1,0.09336388320204494,0.004127383627483759,0.09903609831029186,0.0013944247613997486,0.101,0.15502663643311906,0.4274603174603175,0.34419702391659934,0.8380267636013126,0.1946875687961961,0.0009999999999999944,0.15502663643311906,0.8434318121693122,0.11128034173368195,0.8375428822447988,0.12517299374930227
visa,visa,clean_source,source_validated_pool,2,clean,0.2,0.1892794751766851,0.008063098805156967,0.19925072537975766,0.001201432487276697,0.1955,0.1956213963164523,0.6244444444444445,0.299347480361443,0.8046643230756854,0.15805667199281967,-0.004500000000000009,0.1956213963164523,0.8434318121693122,0.11128034173368195,0.8375428822447988,0.12517299374930227
visa,visa,clean_source,source_validated_pool,2,gaussian_noise,0.05,0.03566869326195909,0.014315261127409863,0.049121010411332995,0.0012257981307409922,0.04666666666666666,0.13466146435104442,0.25511904761904763,0.3226358593346111,0.8553284140189046,0.25557546963428973,-0.0033333333333333383,0.13466146435104442,0.837633201058201,0.11959351072765244,0.8334645748467759,0.1315767622968908
visa,visa,clean_source,source_validated_pool,2,gaussian_noise,0.1,0.09336388320204494,0.004127383627483759,0.09903609831029186,0.0013944247613997486,0.08566666666666665,0.15513350061538184,0.39690476190476187,0.333291044244695,0.8422796732241209,0.2165198117709335,-0.014333333333333339,0.15513350061538184,0.837633201058201,0.11959351072765244,0.8334645748467759,0.1315767622968908
visa,visa,clean_source,source_validated_pool,2,gaussian_noise,0.2,0.1892794751766851,0.008063098805156967,0.19925072537975766,0.001201432487276697,0.18516666666666665,0.20598797342985856,0.5877777777777777,0.3033900427154517,0.7997937785708054,0.17208656442488918,-0.014833333333333342,0.20598797342985856,0.837633201058201,0.11959351072765244,0.8334645748467759,0.1315767622968908
visa,visa,clean_source,source_validated_pool,2,jpeg,0.05,0.03566869326195909,0.014315261127409863,0.049121010411332995,0.0012257981307409922,0.051166666666666666,0.13892759159437948,0.2786111111111111,0.34072725682473387,0.8539840694958744,0.24718499976246605,0.001166666666666663,0.13892759159437948,0.8400987433862434,0.11723919049974912,0.8365068556198062,0.1280777182133928
visa,visa,clean_source,source_validated_pool,2,jpeg,0.1,0.09336388320204494,0.004127383627483759,0.09903609831029186,0.0013944247613997486,0.10872222222222222,0.17528463982675863,0.42115079365079366,0.3473287265076151,0.8280232251704474,0.20977429753232785,0.008722222222222216,0.17528463982675863,0.8400987433862434,0.11723919049974912,0.8365068556198062,0.1280777182133928
visa,visa,clean_source,source_validated_pool,2,jpeg,0.2,0.1892794751766851,0.008063098805156967,0.19925072537975766,0.001201432487276697,0.2066111111111111,0.22483766201950686,0.6139285714285715,0.30668463325720435,0.7987260462482011,0.17540749134070152,0.0066111111111111015,0.22483766201950686,0.8400987433862434,0.11723919049974912,0.8365068556198062,0.1280777182133928
visa,visa,clean_source,source_validated_pool,4,blur,0.05,0.03157960929659654,0.009507846521395542,0.0494410308926438,0.0009724529924200827,0.04705555555555555,0.13007471656519815,0.1878968253968254,0.30127688969121685,0.8896397325186769,0.14361072397435734,-0.002944444444444446,0.13007471656519815,0.8613890873015873,0.10347654242849406,0.8528304205076921,0.12167789145053927
visa,visa,clean_source,source_validated_pool,4,blur,0.1,0.08734981364738055,0.006503865180492269,0.09933179723502304,0.0010780001157465074,0.09811111111111111,0.18042778906926824,0.385,0.3689707540562808,0.8652995267869111,0.19108526033265286,-0.0018888888888888937,0.18042778906926824,0.8613890873015873,0.10347654242849406,0.8528304205076921,0.12167789145053927
visa,visa,clean_source,source_validated_pool,4,blur,0.2,0.19519268502339968,0.004861232185202827,0.19962578938385392,0.0008009601670532192,0.19855555555555557,0.22645001832024192,0.642420634920635,0.3129074051102786,0.8073518692393069,0.17504357427377779,-0.0014444444444444574,0.22645001832024192,0.8613890873015873,0.10347654242849406,0.8528304205076921,0.12167789145053927
visa,visa,clean_source,source_validated_pool,4,brightness_contrast,0.05,0.03157960929659654,0.009507846521395542,0.0494410308926438,0.0009724529924200827,0.049222222222222216,0.13736060102655126,0.18333333333333332,0.300738614429287,0.8834075220484178,0.15201723357088157,-0.0007777777777777814,0.13736060102655126,0.8600358465608465,0.10398542653086659,0.8515897394086333,0.12198400279775722
visa,visa,clean_source,source_validated_pool,4,brightness_contrast,0.1,0.08734981364738055,0.006503865180492269,0.09933179723502304,0.0010780001157465074,0.10277777777777779,0.19421983260541542,0.3802380952380952,0.3684140986395685,0.8603464997991793,0.1942941894711469,0.0027777777777777727,0.19421983260541542,0.8600358465608465,0.10398542653086659,0.8515897394086333,0.12198400279775722
visa,visa,clean_source,source_validated_pool,4,brightness_contrast,0.2,0.19519268502339968,0.004861232185202827,0.19962578938385392,0.0008009601670532192,0.20650000000000002,0.23773921444858231,0.6338888888888888,0.3147770411312212,0.800913832552043,0.18071622278137586,0.006499999999999991,0.23773921444858231,0.8600358465608465,0.10398542653086659,0.8515897394086333,0.12198400279775722
visa,visa,clean_source,source_validated_pool,4,clean,0.05,0.03157960929659654,0.009507846521395542,0.0494410308926438,0.0009724529924200827,0.04811111111111111,0.13518400192105703,0.18857142857142858,0.3016986894820298,0.8863426989872949,0.1440599651488719,-0.0018888888888888913,0.13518400192105703,0.8642898148148148,0.10195263182330931,0.8561188583487789,0.12004507209914124
visa,visa,clean_source,source_validated_pool,4,clean,0.1,0.08734981364738055,0.006503865180492269,0.09933179723502304,0.0010780001157465074,0.09888888888888889,0.18420559490069277,0.38710317460317456,0.3700015767203722,0.8620908592634587,0.1916964910828943,-0.0011111111111111163,0.1842055949006928,0.8642898148148148,0.10195263182330931,0.8561188583487789,0.12004507209914124
visa,visa,clean_source,source_validated_pool,4,clean,0.2,0.19519268502339968,0.004861232185202827,0.19962578938385392,0.0008009601670532192,0.1963888888888889,0.22654474260454086,0.6424603174603175,0.31459958361451823,0.8093899302427326,0.17874965129883538,-0.0036111111111111222,0.22654474260454086,0.8642898148148148,0.10195263182330931,0.8561188583487789,0.12004507209914124
visa,visa,clean_source,source_validated_pool,4,gaussian_noise,0.05,0.03157960929659654,0.009507846521395542,0.0494410308926438,0.0009724529924200827,0.04616666666666667,0.1335193970123108,0.17464285714285713,0.2918844865355971,0.8888434240933232,0.14081793190399075,-0.003833333333333336,0.13351939701231083,0.8595912698412698,0.11152673035239245,0.8528280323371348,0.1260245750130101
visa,visa,clean_source,source_validated_pool,4,gaussian_noise,0.1,0.08734981364738055,0.006503865180492269,0.09933179723502304,0.0010780001157465074,0.09377777777777778,0.1886381630528398,0.3669047619047619,0.36184972076243194,0.8779277309747684,0.18561208949216013,-0.00622222222222223,0.1886381630528398,0.8595912698412698,0.11152673035239245,0.8528280323371348,0.1260245750130101
visa,visa,clean_source,source_validated_pool,4,gaussian_noise,0.2,0.19519268502339968,0.004861232185202827,0.19962578938385392,0.0008009601670532192,0.18383333333333332,0.2239163694097468,0.6186111111111111,0.3128484426339216,0.80610271426184,0.18026210280012456,-0.01616666666666668,0.2239163694097468,0.8595912698412698,0.11152673035239245,0.8528280323371348,0.1260245750130101
visa,visa,clean_source,source_validated_pool,4,jpeg,0.05,0.03157960929659654,0.009507846521395542,0.0494410308926438,0.0009724529924200827,0.050888888888888886,0.14689743871684546,0.18357142857142858,0.29945686001048766,0.8783040536388218,0.15159685594201316,0.0008888888888888858,0.14689743871684546,0.8648259259259259,0.10366394335886679,0.8588288749401715,0.11980022923873214
visa,visa,clean_source,source_validated_pool,4,jpeg,0.1,0.08734981364738055,0.006503865180492269,0.09933179723502304,0.0010780001157465074,0.10072222222222221,0.19398399342461017,0.3840079365079365,0.3679004252093022,0.8670427010439107,0.191131556403183,0.0007222222222222185,0.19398399342461017,0.8648259259259259,0.10366394335886679,0.8588288749401715,0.11980022923873214
visa,visa,clean_source,source_validated_pool,4,jpeg,0.2,0.19519268502339968,0.004861232185202827,0.19962578938385392,0.0008009601670532192,0.20394444444444443,0.2353724393066979,0.638531746031746,0.3180448420502387,0.8068415018118953,0.18012282979917776,0.0039444444444444345,0.2353724393066979,0.8648259259259259,0.10366394335886679,0.8588288749401715,0.11980022923873214
visa,visa,clean_source,source_validated_pool,8,blur,0.05,0.04498462149914772,0.0030132215195894834,0.04927974057006315,0.0008047705209060482,0.04933333333333333,0.0869395963221759,0.37952380952380954,0.33622897711941435,0.8654051122885855,0.23053801353027753,-0.0006666666666666694,0.0869395963221759,0.8737897486772487,0.094052366573435,0.8639294874822254,0.11059404265078354
visa,visa,clean_source,source_validated_pool,8,blur,0.1,0.09527987225233406,0.003934287979921099,0.0994388974227684,0.00097048752109033,0.10194444444444445,0.11621185224141746,0.5513492063492064,0.31940680835778956,0.8534607051300939,0.16166523995663226,0.0019444444444444392,0.11621185224141746,0.8737897486772487,0.094052366573435,0.8639294874822254,0.11059404265078354
visa,visa,clean_source,source_validated_pool,8,blur,0.2,0.19274456209043223,0.005175884576729315,0.19917178699436763,0.001197996684284034,0.19911111111111113,0.14981956085928938,0.7276190476190476,0.2539953997464435,0.802956613693622,0.1173133901602665,-0.0008888888888889002,0.14981956085928938,0.8737897486772487,0.094052366573435,0.8639294874822254,0.11059404265078354
visa,visa,clean_source,source_validated_pool,8,brightness_contrast,0.05,0.04498462149914772,0.0030132215195894834,0.04927974057006315,0.0008047705209060482,0.050944444444444445,0.09552135002899724,0.37472222222222223,0.3339554012337508,0.8696806866733097,0.22976212206125124,0.0009444444444444425,0.09552135002899724,0.8713340608465608,0.09671361360531082,0.8618353436284474,0.11317111684784267
visa,visa,clean_source,source_validated_pool,8,brightness_contrast,0.1,0.09527987225233406,0.003934287979921099,0.0994388974227684,0.00097048752109033,0.10183333333333332,0.12352241575509135,0.5423015873015873,0.3211435278925258,0.858049540557343,0.1616527743086142,0.0018333333333333285,0.12352241575509133,0.8713340608465608,0.09671361360531082,0.8618353436284474,0.11317111684784267
visa,visa,clean_source,source_validated_pool,8,brightness_contrast,0.2,0.19274456209043223,0.005175884576729315,0.19917178699436763,0.001197996684284034,0.20416666666666666,0.16687063789907347,0.7214285714285714,0.25699858446363305,0.8062214628451353,0.12087838783534477,0.004166666666666657,0.16687063789907347,0.8713340608465608,0.09671361360531082,0.8618353436284474,0.11317111684784267
visa,visa,clean_source,source_validated_pool,8,clean,0.05,0.04498462149914772,0.0030132215195894834,0.04927974057006315,0.0008047705209060482,0.04911111111111111,0.08714744236412743,0.3793650793650794,0.3346651781709599,0.8731919270343429,0.2284156300634316,-0.000888888888888891,0.08714744236412743,0.8761938492063491,0.09352627505231463,0.8667496077066393,0.11003895513765667
visa,visa,clean_source,source_validated_pool,8,clean,0.1,0.09527987225233406,0.003934287979921099,0.0994388974227684,0.00097048752109033,0.10038888888888889,0.11739978162532853,0.5518650793650793,0.31799607821262876,0.8578636742606085,0.16248736864791266,0.0003888888888888826,0.11739978162532853,0.8761938492063491,0.09352627505231463,0.8667496077066393,0.11003895513765667
visa,visa,clean_source,source_validated_pool,8,clean,0.2,0.19274456209043223,0.005175884576729315,0.19917178699436763,0.001197996684284034,0.1996111111111111,0.15542432250169166,0.7296825396825396,0.24947982574885652,0.8104689972930672,0.11218298049054358,-0.00038888888888889787,0.15542432250169166,0.8761938492063491,0.09352627505231463,0.8667496077066393,0.11003895513765667
visa,visa,clean_source,source_validated_pool,8,gaussian_noise,0.05,0.04498462149914772,0.0030132215195894834,0.04927974057006315,0.0008047705209060482,0.04805555555555555,0.09896125602780807,0.3611111111111111,0.3244929604183374,0.8775846868897975,0.2291253019932462,-0.0019444444444444487,0.09896125602780807,0.8691246693121694,0.10414144209566593,0.8609706796741391,0.1167329553881786
visa,visa,clean_source,source_validated_pool,8,gaussian_noise,0.1,0.09527987225233406,0.003934287979921099,0.0994388974227684,0.00097048752109033,0.09133333333333332,0.12540135190013066,0.5248015873015873,0.31763909497287623,0.8540377201118274,0.1678645497532215,-0.008666666666666675,0.12540135190013066,0.8691246693121694,0.10414144209566593,0.8609706796741391,0.1167329553881786
visa,visa,clean_source,source_validated_pool,8,gaussian_noise,0.2,0.19274456209043223,0.005175884576729315,0.19917178699436763,0.001197996684284034,0.18894444444444444,0.16719519774623803,0.7153571428571428,0.24826715062117805,0.8155389785387094,0.11549170744587228,-0.011055555555555565,0.16719519774623806,0.8691246693121694,0.10414144209566593,0.8609706796741391,0.1167329553881786
visa,visa,clean_source,source_validated_pool,8,jpeg,0.05,0.04498462149914772,0.0030132215195894834,0.04927974057006315,0.0008047705209060482,0.05427777777777778,0.11974249154427336,0.37496031746031744,0.33610272711416417,0.8770643955054827,0.2298743638141264,0.004277777777777775,0.11974249154427337,0.8732875,0.0977366784577053,0.866679396169719,0.11212849489491707
visa,visa,clean_source,source_validated_pool,8,jpeg,0.1,0.09527987225233406,0.003934287979921099,0.0994388974227684,0.00097048752109033,0.10677777777777778,0.15262050799331686,0.5499206349206349,0.32294517605608647,0.8641896023633773,0.14178426944300404,0.006777777777777774,0.1526205079933169,0.8732875,0.0977366784577053,0.866679396169719,0.11212849489491707
visa,visa,clean_source,source_validated_pool,8,jpeg,0.2,0.19274456209043223,0.005175884576729315,0.19917178699436763,0.001197996684284034,0.22311111111111112,0.1966756357876902,0.7255555555555555,0.26222332473885895,0.8011080174131832,0.13183922744846252,0.023111111111111096,0.19667563578769018,0.8732875,0.0977366784577053,0.866679396169719,0.11212849489491707
visa,visa,matched_condition,source_validated_pool,1,blur,0.05,0.03459832496876935,0.004367962345857349,0.04890638334186721,0.0016154606160119149,0.051333333333333335,0.12475995784296852,0.2636904761904762,0.3111537839009291,0.8392499355039422,0.2921498777279298,0.0013333333333333318,0.12475995784296853,0.8042581349206349,0.14382211790334756,0.8049199539428796,0.14735985717576602
visa,visa,matched_condition,source_validated_pool,1,blur,0.1,0.08644439602207006,0.006134519195289657,0.09906596688854755,0.0018024463968996348,0.10238888888888889,0.17873387266524463,0.403015873015873,0.31503196880800743,0.8437215197552987,0.21330295831375226,0.0023888888888888857,0.17873387266524465,0.8042581349206349,0.14382211790334756,0.8049199539428796,0.14735985717576602
visa,visa,matched_condition,source_validated_pool,1,blur,0.2,0.18756285570669923,0.00784587452531703,0.19903865847414234,0.0012547806781638784,0.20355555555555555,0.26521488048587355,0.5502380952380952,0.32311255881196604,0.7868037761744663,0.18676170572092618,0.003555555555555535,0.2652148804858736,0.8042581349206349,0.14382211790334756,0.8049199539428796,0.14735985717576602
visa,visa,matched_condition,source_validated_pool,1,brightness_contrast,0.05,0.034431462014711464,0.0070061873113767565,0.04898702850315753,0.001119431998200714,0.04755555555555556,0.1251001356603874,0.24876984126984125,0.3037356901544332,0.8449426999194545,0.2763444786241432,-0.002444444444444449,0.1251001356603874,0.8016448412698413,0.14541176109332424,0.804437890223925,0.14740435370906932
visa,visa,matched_condition,source_validated_pool,1,brightness_contrast,0.1,0.08545806847063796,0.010222244414706955,0.09914277180406213,0.0013074350391237943,0.09883333333333333,0.17432660323399746,0.39579365079365075,0.31529918486499453,0.8474371007516188,0.20398468968090158,-0.0011666666666666713,0.17432660323399746,0.8016448412698413,0.14541176109332424,0.804437890223925,0.14740435370906932
visa,visa,matched_condition,source_validated_pool,1,brightness_contrast,0.2,0.18689682364250834,0.009162034771545082,0.19959762758149857,0.0007629857841836202,0.20227777777777778,0.26679269032489855,0.5438492063492063,0.32226978425097097,0.7849231849094358,0.18767226386311806,0.002277777777777761,0.2667926903248986,0.8016448412698413,0.14541176109332424,0.804437890223925,0.14740435370906932
visa,visa,matched_condition,source_validated_pool,1,clean,0.05,0.03486799905103179,0.0051159376592236055,0.0491747738521932,0.001078501528427822,0.049222222222222216,0.12407908095321549,0.2596428571428572,0.31216031924974263,0.8342583476020421,0.29713873833946247,-0.0007777777777777828,0.12407908095321549,0.8084003306878306,0.14428927914249084,0.8098044254416759,0.14714086750127855
visa,visa,matched_condition,source_validated_pool,1,clean,0.1,0.08458446469991983,0.010968446682205217,0.09877154804574159,0.0015118713100200193,0.10361111111111111,0.18538837095506694,0.4027777777777778,0.31635327895762694,0.8499390982649754,0.21116937486469115,0.0036111111111111066,0.18538837095506697,0.8084003306878306,0.14428927914249084,0.8098044254416759,0.14714086750127855
visa,visa,matched_condition,source_validated_pool,1,clean,0.2,0.18637535724329382,0.0072281160139952855,0.1995199692780338,0.0009455247959120571,0.20277777777777778,0.26618117293227794,0.5549603174603175,0.3199883411399239,0.7916363892609705,0.18531350345710787,0.002777777777777758,0.26618117293227794,0.8084003306878306,0.14428927914249084,0.8098044254416759,0.14714086750127855
visa,visa,matched_condition,source_validated_pool,1,gaussian_noise,0.05,0.03926416399181675,0.005273045969623385,0.0488795016214371,0.001692974988840729,0.04766666666666666,0.0959937615675467,0.28734126984126984,0.3033795993527028,0.8371912235301174,0.29173925928324246,-0.0023333333333333344,0.0959937615675467,0.8002212301587301,0.15517471185673373,0.8060874702311104,0.15626933022019218
visa,visa,matched_condition,source_validated_pool,1,gaussian_noise,0.1,0.08326791557598788,0.007751319930382828,0.09935654548557775,0.001117545845767588,0.10366666666666667,0.18091283498038582,0.38845238095238094,0.3120936421734166,0.8469969624451833,0.20603517263061588,0.0036666666666666653,0.1809128349803858,0.8002212301587301,0.15517471185673373,0.8060874702311104,0.15626933022019218
visa,visa,matched_condition,source_validated_pool,1,gaussian_noise,0.2,0.1870896919512935,0.005371525795408019,0.19933137054104796,0.0009000849450337902,0.20238888888888887,0.25090502225862554,0.5452777777777779,0.31166715890220675,0.8096512528283696,0.17802297653725738,0.002388888888888871,0.25090502225862554,0.8002212301587301,0.15517471185673373,0.8060874702311104,0.15626933022019218
visa,visa,matched_condition,source_validated_pool,1,jpeg,0.05,0.03367906847745642,0.005991995046510997,0.04914746543778802,0.0010619233595511644,0.04761111111111112,0.12183173797971866,0.2512301587301587,0.3092972696983076,0.853973718255534,0.2737281062564133,-0.0023888888888888913,0.12183173797971866,0.8080234788359789,0.1480671763773606,0.8118591448266179,0.1483596516823628
visa,visa,matched_condition,source_validated_pool,1,jpeg,0.1,0.08389089746996908,0.010286965409148441,0.09959762758149855,0.0007028245371776205,0.10672222222222222,0.19674037847448855,0.39186507936507936,0.31985108726807593,0.8439312117430193,0.21531741944598487,0.006722222222222219,0.19674037847448858,0.8080234788359789,0.1480671763773606,0.8118591448266179,0.1483596516823628
visa,visa,matched_condition,source_validated_pool,1,jpeg,0.2,0.188952772805377,0.007593000832766096,0.19935782556750298,0.0012258219204784489,0.19794444444444445,0.259839217030152,0.5585317460317459,0.31805958453906974,0.8101642855869575,0.17432957340381328,-0.0020555555555555696,0.25983921703015195,0.8080234788359789,0.1480671763773606,0.8118591448266179,0.1483596516823628
visa,visa,matched_condition,source_validated_pool,2,blur,0.05,0.0351070723455079,0.014575764341125863,0.04901561699948797,0.0016489497016314771,0.052000000000000005,0.12489272232758593,0.2727777777777778,0.3404801036779548,0.8508330725786305,0.23865806723665503,0.001999999999999997,0.12489272232758591,0.8384706349206349,0.11070377582528396,0.8306646146363177,0.12564014331347037
visa,visa,matched_condition,source_validated_pool,2,blur,0.1,0.0938899739595052,0.004469203409173488,0.0994388974227684,0.0008765006443885328,0.10177777777777777,0.15503777155555995,0.42623015873015874,0.34502289128173874,0.8357681163434814,0.19857628953233764,0.0017777777777777735,0.15503777155555995,0.8384706349206349,0.11070377582528396,0.8306646146363177,0.12564014331347037
visa,visa,matched_condition,source_validated_pool,2,blur,0.2,0.18877896744831674,0.007768848459263938,0.19930534220856802,0.0011559240977858348,0.19361111111111112,0.19337160313482643,0.6081349206349207,0.3061473162816122,0.7988531048359442,0.1585433552097847,-0.0063888888888889,0.19337160313482643,0.8384706349206349,0.11070377582528396,0.8306646146363177,0.12564014331347037
visa,visa,matched_condition,source_validated_pool,2,brightness_contrast,0.05,0.03697360201317723,0.015456089192628295,0.049121863799283155,0.0013886565590335133,0.05272222222222222,0.12292188456478853,0.2700396825396825,0.33717613470403934,0.8432616802642695,0.2577342498821876,0.0027222222222222183,0.12292188456478853,0.837201388888889,0.11443502364581058,0.8313405306063715,0.12786821165833429
visa,visa,matched_condition,source_validated_pool,2,brightness_contrast,0.1,0.09190634286770351,0.0041637176524170465,0.0991457586618877,0.00153815061499201,0.10427777777777777,0.16238696392098478,0.4192857142857143,0.3442727311887747,0.8371945120999092,0.19773588019363023,0.004277777777777773,0.16238696392098478,0.837201388888889,0.11443502364581058,0.8313405306063715,0.12786821165833429
