dataset,class,k_shot,seed,corruption,source_mode,source_dataset,method,alpha,selected_p_threshold,source_validation_far,source_validation_count,false_alarm_rate,power,alarm_precision,coverage_gap,auroc,ap
visa,candle,1,3,blur,matched_condition,visa,source_validated_pool,0.1,0.0873440285204991,0.1,620,0.08333333333333333,0.48333333333333334,0.8529411764705882,-0.016666666666666677,0.8768055555555555,0.8467789139864158
visa,candle,1,3,blur,matched_condition,visa,source_validated_pool,0.2,0.19429590017825313,0.19838709677419356,620,0.16666666666666666,0.65,0.7959183673469388,-0.033333333333333354,0.8768055555555555,0.8467789139864158
visa,candle,1,3,brightness_contrast,matched_condition,visa,source_validated_pool,0.05,0.044563279857397504,0.05,620,0.05,0.3333333333333333,0.8695652173913043,0.0,0.826388888888889,0.8050682369344356
visa,candle,1,3,brightness_contrast,matched_condition,visa,source_validated_pool,0.1,0.08377896613190731,0.1,620,0.08333333333333333,0.43333333333333335,0.8387096774193549,-0.016666666666666677,0.826388888888889,0.8050682369344356
visa,candle,1,3,brightness_contrast,matched_condition,visa,source_validated_pool,0.2,0.19614711033274956,0.2,620,0.18333333333333332,0.6,0.7659574468085106,-0.01666666666666669,0.826388888888889,0.8050682369344356
visa,candle,1,3,clean,matched_condition,visa,source_validated_pool,0.05,0.040998217468805706,0.04838709677419355,620,0.03333333333333333,0.38333333333333336,0.92,-0.01666666666666667,0.8815277777777778,0.8555799112924334
visa,candle,1,3,clean,matched_condition,visa,source_validated_pool,0.1,0.08021390374331551,0.09838709677419355,620,0.1,0.48333333333333334,0.8285714285714286,0.0,0.8815277777777778,0.8555799112924334
visa,candle,1,3,clean,matched_condition,visa,source_validated_pool,0.2,0.1925133689839572,0.1967741935483871,620,0.16666666666666666,0.65,0.7959183673469388,-0.033333333333333354,0.8815277777777778,0.8555799112924334
visa,candle,1,3,gaussian_noise,matched_condition,visa,source_validated_pool,0.05,0.0392156862745098,0.05,620,0.016666666666666666,0.18333333333333332,0.9166666666666666,-0.03333333333333334,0.9101388888888887,0.8922439329963366
visa,candle,1,3,gaussian_noise,matched_condition,visa,source_validated_pool,0.1,0.08199643493761141,0.1,620,0.03333333333333333,0.25,0.8823529411764706,-0.06666666666666668,0.9101388888888887,0.8922439329963366
visa,candle,1,3,gaussian_noise,matched_condition,visa,source_validated_pool,0.2,0.18716577540106952,0.19838709677419356,620,0.05,0.38333333333333336,0.8846153846153846,-0.15000000000000002,0.9101388888888887,0.8922439329963366
visa,candle,1,3,jpeg,matched_condition,visa,source_validated_pool,0.05,0.0374331550802139,0.04516129032258064,620,0.016666666666666666,0.3,0.9473684210526315,-0.03333333333333334,0.8897222222222222,0.8651508905668776
visa,candle,1,3,jpeg,matched_condition,visa,source_validated_pool,0.1,0.08377896613190731,0.1,620,0.06666666666666667,0.4666666666666667,0.875,-0.03333333333333334,0.8897222222222222,0.8651508905668776
visa,candle,1,3,jpeg,matched_condition,visa,source_validated_pool,0.2,0.19439579684763572,0.2,620,0.08333333333333333,0.6333333333333333,0.8837209302325582,-0.11666666666666668,0.8897222222222222,0.8651508905668776
visa,candle,1,4,blur,matched_condition,visa,source_validated_pool,0.05,0.030303030303030304,0.04838709677419355,620,0.016666666666666666,0.18333333333333332,0.9166666666666666,-0.03333333333333334,0.8030555555555555,0.8214393626856062
visa,candle,1,4,blur,matched_condition,visa,source_validated_pool,0.1,0.09457092819614711,0.1,620,0.03333333333333333,0.35,0.9130434782608695,-0.06666666666666668,0.8030555555555555,0.8214393626856062
visa,candle,1,4,blur,matched_condition,visa,source_validated_pool,0.2,0.19073083778966132,0.19838709677419356,620,0.06666666666666667,0.4666666666666667,0.875,-0.13333333333333336,0.8030555555555555,0.8214393626856062
visa,candle,1,4,brightness_contrast,matched_condition,visa,source_validated_pool,0.05,0.028021015761821366,0.05,620,0.016666666666666666,0.11666666666666667,0.875,-0.03333333333333334,0.7341666666666666,0.7701238491242803
visa,candle,1,4,brightness_contrast,matched_condition,visa,source_validated_pool,0.1,0.09982174688057041,0.1,620,0.03333333333333333,0.3,0.9,-0.06666666666666668,0.7341666666666666,0.7701238491242803
