dataset,source_dataset,target_class,k_shot,seed,corruption,source_corruption,source_mode,normalization_mode,source_class_limit,source_images_per_class_limit,n_source_classes,partition_allocation,method,unit,alpha,delta,selected_threshold,false_alarm_rate,power,alarm_precision,auroc,ap,n_reference_images,n_proposal_images,n_certification_images,n_source_pool_images,target_pvalue_seconds_per_image,pooled_pvalue_seconds_per_image,threshold_certification_seconds,certificate_delta,certificate_bound_method,n_target_support_scores
mpdd,mvtec,tubes,2,0,jpeg,jpeg,matched_condition,median_mad,,,15,0.5/0.25/0.25,pooled_source_conformal,class,0.05,,0.05,0.09375,0.7536231884057971,0.9454545454545454,0.9171195652173912,0.9573934020256732,212,151,104,467,3.2080201395224816e-07,4.2486146304498213e-07,0.0,0.008333333333333333,not_applicable,
mpdd,mvtec,tubes,2,0,jpeg,jpeg,matched_condition,median_mad,,,15,0.5/0.25/0.25,target_only,class,0.05,,0.05,0.0,0.0,,0.7640398550724637,0.8214592419808209,212,151,104,467,3.2080201395224816e-07,4.2486146304498213e-07,0.0,0.008333333333333333,not_applicable,2.0
mpdd,mvtec,tubes,2,0,jpeg,jpeg,matched_condition,median_mad,,,15,0.5/0.25/0.25,nested_sc3r,image,0.1,0.05,0.0,0.0,0.0,,0.9166666666666667,0.9548468012618521,212,151,104,467,3.2080201395224816e-07,4.2486146304498213e-07,0.0007192759949248284,0.008333333333333333,clopper_pearson,
mpdd,mvtec,tubes,2,0,jpeg,jpeg,matched_condition,median_mad,,,15,0.5/0.25/0.25,pooled_source_conformal,image,0.1,,0.1,0.09375,0.8260869565217391,0.95,0.9171195652173912,0.9573934020256732,212,151,104,467,3.2080201395224816e-07,4.2486146304498213e-07,0.0,0.008333333333333333,not_applicable,
mpdd,mvtec,tubes,2,0,jpeg,jpeg,matched_condition,median_mad,,,15,0.5/0.25/0.25,target_only,image,0.1,,0.1,0.0,0.0,,0.7640398550724637,0.8214592419808209,212,151,104,467,3.2080201395224816e-07,4.2486146304498213e-07,0.0,0.008333333333333333,not_applicable,2.0
mpdd,mvtec,tubes,2,0,jpeg,jpeg,matched_condition,median_mad,,,15,0.5/0.25/0.25,nested_sc3r,class,0.1,0.05,0.0,0.0,0.0,,0.9166666666666667,0.9548468012618521,212,151,104,467,3.2080201395224816e-07,4.2486146304498213e-07,0.0006098820012994111,0.008333333333333333,hoeffding,
mpdd,mvtec,tubes,2,0,jpeg,jpeg,matched_condition,median_mad,,,15,0.5/0.25/0.25,pooled_source_conformal,class,0.1,,0.1,0.09375,0.8260869565217391,0.95,0.9171195652173912,0.9573934020256732,212,151,104,467,3.2080201395224816e-07,4.2486146304498213e-07,0.0,0.008333333333333333,not_applicable,
mpdd,mvtec,tubes,2,0,jpeg,jpeg,matched_condition,median_mad,,,15,0.5/0.25/0.25,target_only,class,0.1,,0.1,0.0,0.0,,0.7640398550724637,0.8214592419808209,212,151,104,467,3.2080201395224816e-07,4.2486146304498213e-07,0.0,0.008333333333333333,not_applicable,2.0
mpdd,mvtec,tubes,2,0,jpeg,jpeg,matched_condition,median_mad,,,15,0.5/0.25/0.25,nested_sc3r,image,0.2,0.05,0.009389671497046947,0.0625,0.5942028985507246,0.9534883720930233,0.9166666666666667,0.9548468012618521,212,151,104,467,3.2080201395224816e-07,4.2486146304498213e-07,0.0007046480022836477,0.008333333333333333,clopper_pearson,
mpdd,mvtec,tubes,2,0,jpeg,jpeg,matched_condition,median_mad,,,15,0.5/0.25/0.25,pooled_source_conformal,image,0.2,,0.2,0.34375,0.8985507246376812,0.8493150684931506,0.9171195652173912,0.9573934020256732,212,151,104,467,3.2080201395224816e-07,4.2486146304498213e-07,0.0,0.008333333333333333,not_applicable,
mpdd,mvtec,tubes,2,0,jpeg,jpeg,matched_condition,median_mad,,,15,0.5/0.25/0.25,target_only,image,0.2,,0.2,0.0,0.0,,0.7640398550724637,0.8214592419808209,212,151,104,467,3.2080201395224816e-07,4.2486146304498213e-07,0.0,0.008333333333333333,not_applicable,2.0
mpdd,mvtec,tubes,2,0,jpeg,jpeg,matched_condition,median_mad,,,15,0.5/0.25/0.25,nested_sc3r,class,0.2,0.05,0.0,0.0,0.0,,0.9166666666666667,0.9548468012618521,212,151,104,467,3.2080201395224816e-07,4.2486146304498213e-07,0.000619219004875049,0.008333333333333333,hoeffding,
mpdd,mvtec,tubes,2,0,jpeg,jpeg,matched_condition,median_mad,,,15,0.5/0.25/0.25,pooled_source_conformal,class,0.2,,0.2,0.34375,0.8985507246376812,0.8493150684931506,0.9171195652173912,0.9573934020256732,212,151,104,467,3.2080201395224816e-07,4.2486146304498213e-07,0.0,0.008333333333333333,not_applicable,
mpdd,mvtec,tubes,2,0,jpeg,jpeg,matched_condition,median_mad,,,15,0.5/0.25/0.25,target_only,class,0.2,,0.2,0.0,0.0,,0.7640398550724637,0.8214592419808209,212,151,104,467,3.2080201395224816e-07,4.2486146304498213e-07,0.0,0.008333333333333333,not_applicable,2.0
mpdd,mvtec,tubes,2,1,blur,blur,matched_condition,median_mad,,,15,0.5/0.25/0.25,nested_sc3r,image,0.05,0.05,0.0,0.0,0.0,,0.9021739130434783,0.9547518404703947,276,86,105,467,3.608811582152796e-07,4.233662177356753e-07,0.0008134020026773214,0.008333333333333333,clopper_pearson,
mpdd,mvtec,tubes,2,1,blur,blur,matched_condition,median_mad,,,15,0.5/0.25/0.25,pooled_source_conformal,image,0.05,,0.05,0.0,0.13043478260869565,1.0,0.9035326086956521,0.9575010599079132,276,86,105,467,3.608811582152796e-07,4.233662177356753e-07,0.0,0.008333333333333333,not_applicable,
mpdd,mvtec,tubes,2,1,blur,blur,matched_condition,median_mad,,,15,0.5/0.25/0.25,target_only,image,0.05,,0.05,0.0,0.0,,0.8682065217391304,0.8978289537857059,276,86,105,467,3.608811582152796e-07,4.233662177356753e-07,0.0,0.008333333333333333,not_applicable,2.0
mpdd,mvtec,tubes,2,1,blur,blur,matched_condition,median_mad,,,15,0.5/0.25/0.25,nested_sc3r,class,0.05,0.05,0.0,0.0,0.0,,0.9021739130434783,0.9547518404703947,276,86,105,467,3.608811582152796e-07,4.233662177356753e-07,0.0006300999957602471,0.008333333333333333,hoeffding,
mpdd,mvtec,tubes,2,1,blur,blur,matched_condition,median_mad,,,15,0.5/0.25/0.25,pooled_source_conformal,class,0.05,,0.05,0.0,0.13043478260869565,1.0,0.9035326086956521,0.9575010599079132,276,86,105,467,3.608811582152796e-07,4.233662177356753e-07,0.0,0.008333333333333333,not_applicable,
mpdd,mvtec,tubes,2,1,blur,blur,matched_condition,median_mad,,,15,0.5/0.25/0.25,target_only,class,0.05,,0.05,0.0,0.0,,0.8682065217391304,0.8978289537857059,276,86,105,467,3.608811582152796e-07,4.233662177356753e-07,0.0,0.008333333333333333,not_applicable,2.0
mpdd,mvtec,tubes,2,1,blur,blur,matched_condition,median_mad,,,15,0.5/0.25/0.25,nested_sc3r,image,0.1,0.05,0.03249097615480423,0.0,0.0,,0.9021739130434783,0.9547518404703947,276,86,105,467,3.608811582152796e-07,4.233662177356753e-07,0.0007287939952220768,0.008333333333333333,clopper_pearson,
mpdd,mvtec,tubes,2,1,blur,blur,matched_condition,median_mad,,,15,0.5/0.25/0.25,pooled_source_conformal,image,0.1,,0.1,0.0,0.21739130434782608,1.0,0.9035326086956521,0.9575010599079132,276,86,105,467,3.608811582152796e-07,4.233662177356753e-07,0.0,0.008333333333333333,not_applicable,
mpdd,mvtec,tubes,2,1,blur,blur,matched_condition,median_mad,,,15,0.5/0.25/0.25,target_only,image,0.1,,0.1,0.0,0.0,,0.8682065217391304,0.8978289537857059,276,86,105,467,3.608811582152796e-07,4.233662177356753e-07,0.0,0.008333333333333333,not_applicable,2.0
mpdd,mvtec,tubes,2,1,blur,blur,matched_condition,median_mad,,,15,0.5/0.25/0.25,nested_sc3r,class,0.1,0.05,0.0,0.0,0.0,,0.9021739130434783,0.9547518404703947,276,86,105,467,3.608811582152796e-07,4.233662177356753e-07,0.0006130870024207979,0.008333333333333333,hoeffding,
mpdd,mvtec,tubes,2,1,blur,blur,matched_condition,median_mad,,,15,0.5/0.25/0.25,pooled_source_conformal,class,0.1,,0.1,0.0,0.21739130434782608,1.0,0.9035326086956521,0.9575010599079132,276,86,105,467,3.608811582152796e-07,4.233662177356753e-07,0.0,0.008333333333333333,not_applicable,
mpdd,mvtec,tubes,2,1,blur,blur,matched_condition,median_mad,,,15,0.5/0.25/0.25,target_only,class,0.1,,0.1,0.0,0.0,,0.8682065217391304,0.8978289537857059,276,86,105,467,3.608811582152796e-07,4.233662177356753e-07,0.0,0.008333333333333333,not_applicable,2.0
mpdd,mvtec,tubes,2,1,blur,blur,matched_condition,median_mad,,,15,0.5/0.25/0.25,nested_sc3r,image,0.2,0.05,0.09025270491838455,0.0,0.13043478260869565,1.0,0.9021739130434783,0.9547518404703947,276,86,105,467,3.608811582152796e-07,4.233662177356753e-07,0.0007204580178949982,0.008333333333333333,clopper_pearson,
mpdd,mvtec,tubes,2,1,blur,blur,matched_condition,median_mad,,,15,0.5/0.25/0.25,pooled_source_conformal,image,0.2,,0.2,0.1875,0.855072463768116,0.9076923076923077,0.9035326086956521,0.9575010599079132,276,86,105,467,3.608811582152796e-07,4.233662177356753e-07,0.0,0.008333333333333333,not_applicable,
mpdd,mvtec,tubes,2,1,blur,blur,matched_condition,median_mad,,,15,0.5/0.25/0.25,target_only,image,0.2,,0.2,0.0,0.0,,0.8682065217391304,0.8978289537857059,276,86,105,467,3.608811582152796e-07,4.233662177356753e-07,0.0,0.008333333333333333,not_applicable,2.0
mpdd,mvtec,tubes,2,1,blur,blur,matched_condition,median_mad,,,15,0.5/0.25/0.25,nested_sc3r,class,0.2,0.05,0.0,0.0,0.0,,0.9021739130434783,0.9547518404703947,276,86,105,467,3.608811582152796e-07,4.233662177356753e-07,0.0006157720054034144,0.008333333333333333,hoeffding,
mpdd,mvtec,tubes,2,1,blur,blur,matched_condition,median_mad,,,15,0.5/0.25/0.25,pooled_source_conformal,class,0.2,,0.2,0.1875,0.855072463768116,0.9076923076923077,0.9035326086956521,0.9575010599079132,276,86,105,467,3.608811582152796e-07,4.233662177356753e-07,0.0,0.008333333333333333,not_applicable,
mpdd,mvtec,tubes,2,1,blur,blur,matched_condition,median_mad,,,15,0.5/0.25/0.25,target_only,class,0.2,,0.2,0.0,0.0,,0.8682065217391304,0.8978289537857059,276,86,105,467,3.608811582152796e-07,4.233662177356753e-07,0.0,0.008333333333333333,not_applicable,2.0
mpdd,mvtec,tubes,2,1,brightness_contrast,brightness_contrast,matched_condition,median_mad,,,15,0.5/0.25/0.25,nested_sc3r,image,0.05,0.05,0.0,0.0,0.0,,0.8942481884057971,0.9500564795303135,276,86,105,467,3.451979396366837e-07,4.1701956559894697e-07,0.0007538200006820261,0.008333333333333333,clopper_pearson,
mpdd,mvtec,tubes,2,1,brightness_contrast,brightness_contrast,matched_condition,median_mad,,,15,0.5/0.25/0.25,pooled_source_conformal,image,0.05,,0.05,0.0,0.14492753623188406,1.0,0.8974184782608696,0.9534668376156435,276,86,105,467,3.451979396366837e-07,4.1701956559894697e-07,0.0,0.008333333333333333,not_applicable,
mpdd,mvtec,tubes,2,1,brightness_contrast,brightness_contrast,matched_condition,median_mad,,,15,0.5/0.25/0.25,target_only,image,0.05,,0.05,0.0,0.0,,0.8836050724637681,0.9103411748577096,276,86,105,467,3.451979396366837e-07,4.1701956559894697e-07,0.0,0.008333333333333333,not_applicable,2.0
mpdd,mvtec,tubes,2,1,brightness_contrast,brightness_contrast,matched_condition,median_mad,,,15,0.5/0.25/0.25,nested_sc3r,class,0.05,0.05,0.0,0.0,0.0,,0.8942481884057971,0.9500564795303135,276,86,105,467,3.451979396366837e-07,4.1701956559894697e-07,0.0006178159965202212,0.008333333333333333,hoeffding,
mpdd,mvtec,tubes,2,1,brightness_contrast,brightness_contrast,matched_condition,median_mad,,,15,0.5/0.25/0.25,pooled_source_conformal,class,0.05,,0.05,0.0,0.14492753623188406,1.0,0.8974184782608696,0.9534668376156435,276,86,105,467,3.451979396366837e-07,4.1701956559894697e-07,0.0,0.008333333333333333,not_applicable,
mpdd,mvtec,tubes,2,1,brightness_contrast,brightness_contrast,matched_condition,median_mad,,,15,0.5/0.25/0.25,target_only,class,0.05,,0.05,0.0,0.0,,0.8836050724637681,0.9103411748577096,276,86,105,467,3.451979396366837e-07,4.1701956559894697e-07,0.0,0.008333333333333333,not_applicable,2.0
mpdd,mvtec,tubes,2,1,brightness_contrast,brightness_contrast,matched_condition,median_mad,,,15,0.5/0.25/0.25,nested_sc3r,image,0.1,0.05,0.03249097615480423,0.0,0.0,,0.8942481884057971,0.9500564795303135,276,86,105,467,3.451979396366837e-07,4.1701956559894697e-07,0.0007347549835685641,0.008333333333333333,clopper_pearson,
mpdd,mvtec,tubes,2,1,brightness_contrast,brightness_contrast,matched_condition,median_mad,,,15,0.5/0.25/0.25,pooled_source_conformal,image,0.1,,0.1,0.0,0.3188405797101449,1.0,0.8974184782608696,0.9534668376156435,276,86,105,467,3.451979396366837e-07,4.1701956559894697e-07,0.0,0.008333333333333333,not_applicable,
mpdd,mvtec,tubes,2,1,brightness_contrast,brightness_contrast,matched_condition,median_mad,,,15,0.5/0.25/0.25,target_only,image,0.1,,0.1,0.0,0.0,,0.8836050724637681,0.9103411748577096,276,86,105,467,3.451979396366837e-07,4.1701956559894697e-07,0.0,0.008333333333333333,not_applicable,2.0
mpdd,mvtec,tubes,2,1,brightness_contrast,brightness_contrast,matched_condition,median_mad,,,15,0.5/0.25/0.25,nested_sc3r,class,0.1,0.05,0.0,0.0,0.0,,0.8942481884057971,0.9500564795303135,276,86,105,467,3.451979396366837e-07,4.1701956559894697e-07,0.0006066949863452464,0.008333333333333333,hoeffding,
mpdd,mvtec,tubes,2,1,brightness_contrast,brightness_contrast,matched_condition,median_mad,,,15,0.5/0.25/0.25,pooled_source_conformal,class,0.1,,0.1,0.0,0.3188405797101449,1.0,0.8974184782608696,0.9534668376156435,276,86,105,467,3.451979396366837e-07,4.1701956559894697e-07,0.0,0.008333333333333333,not_applicable,
mpdd,mvtec,tubes,2,1,brightness_contrast,brightness_contrast,matched_condition,median_mad,,,15,0.5/0.25/0.25,target_only,class,0.1,,0.1,0.0,0.0,,0.8836050724637681,0.9103411748577096,276,86,105,467,3.451979396366837e-07,4.1701956559894697e-07,0.0,0.008333333333333333,not_applicable,2.0
mpdd,mvtec,tubes,2,1,brightness_contrast,brightness_contrast,matched_condition,median_mad,,,15,0.5/0.25/0.25,nested_sc3r,image,0.2,0.05,0.11552346497774124,0.0,0.2463768115942029,1.0,0.8942481884057971,0.9500564795303135,276,86,105,467,3.451979396366837e-07,4.1701956559894697e-07,0.0007259580015670508,0.008333333333333333,clopper_pearson,
mpdd,mvtec,tubes,2,1,brightness_contrast,brightness_contrast,matched_condition,median_mad,,,15,0.5/0.25/0.25,pooled_source_conformal,image,0.2,,0.2,0.15625,0.855072463768116,0.921875,0.8974184782608696,0.9534668376156435,276,86,105,467,3.451979396366837e-07,4.1701956559894697e-07,0.0,0.008333333333333333,not_applicable,
mpdd,mvtec,tubes,2,1,brightness_contrast,brightness_contrast,matched_condition,median_mad,,,15,0.5/0.25/0.25,target_only,image,0.2,,0.2,0.0,0.0,,0.8836050724637681,0.9103411748577096,276,86,105,467,3.451979396366837e-07,4.1701956559894697e-07,0.0,0.008333333333333333,not_applicable,2.0
mpdd,mvtec,tubes,2,1,brightness_contrast,brightness_contrast,matched_condition,median_mad,,,15,0.5/0.25/0.25,nested_sc3r,class,0.2,0.05,0.0,0.0,0.0,,0.8942481884057971,0.9500564795303135,276,86,105,467,3.451979396366837e-07,4.1701956559894697e-07,0.0006136879965197295,0.008333333333333333,hoeffding,
mpdd,mvtec,tubes,2,1,brightness_contrast,brightness_contrast,matched_condition,median_mad,,,15,0.5/0.25/0.25,pooled_source_conformal,class,0.2,,0.2,0.15625,0.855072463768116,0.921875,0.8974184782608696,0.9534668376156435,276,86,105,467,3.451979396366837e-07,4.1701956559894697e-07,0.0,0.008333333333333333,not_applicable,
mpdd,mvtec,tubes,2,1,brightness_contrast,brightness_contrast,matched_condition,median_mad,,,15,0.5/0.25/0.25,target_only,class,0.2,,0.2,0.0,0.0,,0.8836050724637681,0.9103411748577096,276,86,105,467,3.451979396366837e-07,4.1701956559894697e-07,0.0,0.008333333333333333,not_applicable,2.0
mpdd,mvtec,tubes,2,1,clean,clean,matched_condition,median_mad,,,15,0.5/0.25/0.25,nested_sc3r,image,0.05,0.05,0.0,0.0,0.0,,0.8958333333333334,0.9517426215267075,276,86,105,467,3.3855448606064416e-07,4.1661384091297587e-07,0.0007467479736078531,0.008333333333333333,clopper_pearson,
mpdd,mvtec,tubes,2,1,clean,clean,matched_condition,median_mad,,,15,0.5/0.25/0.25,pooled_source_conformal,image,0.05,,0.05,0.0,0.10144927536231885,1.0,0.8999094202898552,0.955920675892285,276,86,105,467,3.3855448606064416e-07,4.1661384091297587e-07,0.0,0.008333333333333333,not_applicable,
mpdd,mvtec,tubes,2,1,clean,clean,matched_condition,median_mad,,,15,0.5/0.25/0.25,target_only,image,0.05,,0.05,0.0,0.0,,0.8836050724637681,0.9103411748577096,276,86,105,467,3.3855448606064416e-07,4.1661384091297587e-07,0.0,0.008333333333333333,not_applicable,2.0
mpdd,mvtec,tubes,2,1,clean,clean,matched_condition,median_mad,,,15,0.5/0.25/0.25,nested_sc3r,class,0.05,0.05,0.0,0.0,0.0,,0.8958333333333334,0.9517426215267075,276,86,105,467,3.3855448606064416e-07,4.1661384091297587e-07,0.000622916006250307,0.008333333333333333,hoeffding,
mpdd,mvtec,tubes,2,1,clean,clean,matched_condition,median_mad,,,15,0.5/0.25/0.25,pooled_source_conformal,class,0.05,,0.05,0.0,0.10144927536231885,1.0,0.8999094202898552,0.955920675892285,276,86,105,467,3.3855448606064416e-07,4.1661384091297587e-07,0.0,0.008333333333333333,not_applicable,
mpdd,mvtec,tubes,2,1,clean,clean,matched_condition,median_mad,,,15,0.5/0.25/0.25,target_only,class,0.05,,0.05,0.0,0.0,,0.8836050724637681,0.9103411748577096,276,86,105,467,3.3855448606064416e-07,4.1661384091297587e-07,0.0,0.008333333333333333,not_applicable,2.0
mpdd,mvtec,tubes,2,1,clean,clean,matched_condition,median_mad,,,15,0.5/0.25/0.25,nested_sc3r,image,0.1,0.05,0.03249097615480423,0.0,0.0,,0.8958333333333334,0.9517426215267075,276,86,105,467,3.3855448606064416e-07,4.1661384091297587e-07,0.0007299660064745694,0.008333333333333333,clopper_pearson,
mpdd,mvtec,tubes,2,1,clean,clean,matched_condition,median_mad,,,15,0.5/0.25/0.25,pooled_source_conformal,image,0.1,,0.1,0.0,0.2608695652173913,1.0,0.8999094202898552,0.955920675892285,276,86,105,467,3.3855448606064416e-07,4.1661384091297587e-07,0.0,0.008333333333333333,not_applicable,
mpdd,mvtec,tubes,2,1,clean,clean,matched_condition,median_mad,,,15,0.5/0.25/0.25,target_only,image,0.1,,0.1,0.0,0.0,,0.8836050724637681,0.9103411748577096,276,86,105,467,3.3855448606064416e-07,4.1661384091297587e-07,0.0,0.008333333333333333,not_applicable,2.0
mpdd,mvtec,tubes,2,1,clean,clean,matched_condition,median_mad,,,15,0.5/0.25/0.25,nested_sc3r,class,0.1,0.05,0.0,0.0,0.0,,0.8958333333333334,0.9517426215267075,276,86,105,467,3.3855448606064416e-07,4.1661384091297587e-07,0.0006172750145196915,0.008333333333333333,hoeffding,
mpdd,mvtec,tubes,2,1,clean,clean,matched_condition,median_mad,,,15,0.5/0.25/0.25,pooled_source_conformal,class,0.1,,0.1,0.0,0.2608695652173913,1.0,0.8999094202898552,0.955920675892285,276,86,105,467,3.3855448606064416e-07,4.1661384091297587e-07,0.0,0.008333333333333333,not_applicable,
mpdd,mvtec,tubes,2,1,clean,clean,matched_condition,median_mad,,,15,0.5/0.25/0.25,target_only,class,0.1,,0.1,0.0,0.0,,0.8836050724637681,0.9103411748577096,276,86,105,467,3.3855448606064416e-07,4.1661384091297587e-07,0.0,0.008333333333333333,not_applicable,2.0
mpdd,mvtec,tubes,2,1,clean,clean,matched_condition,median_mad,,,15,0.5/0.25/0.25,nested_sc3r,image,0.2,0.05,0.12635378539562225,0.0,0.2753623188405797,1.0,0.8958333333333334,0.9517426215267075,276,86,105,467,3.3855448606064416e-07,4.1661384091297587e-07,0.0007309880165848881,0.008333333333333333,clopper_pearson,
mpdd,mvtec,tubes,2,1,clean,clean,matched_condition,median_mad,,,15,0.5/0.25/0.25,pooled_source_conformal,image,0.2,,0.2,0.125,0.855072463768116,0.9365079365079365,0.8999094202898552,0.955920675892285,276,86,105,467,3.3855448606064416e-07,4.1661384091297587e-07,0.0,0.008333333333333333,not_applicable,
mpdd,mvtec,tubes,2,1,clean,clean,matched_condition,median_mad,,,15,0.5/0.25/0.25,target_only,image,0.2,,0.2,0.0,0.0,,0.8836050724637681,0.9103411748577096,276,86,105,467,3.3855448606064416e-07,4.1661384091297587e-07,0.0,0.008333333333333333,not_applicable,2.0
mpdd,mvtec,tubes,2,1,clean,clean,matched_condition,median_mad,,,15,0.5/0.25/0.25,nested_sc3r,class,0.2,0.05,0.0,0.0,0.0,,0.8958333333333334,0.9517426215267075,276,86,105,467,3.3855448606064416e-07,4.1661384091297587e-07,0.0006097310106270015,0.008333333333333333,hoeffding,
mpdd,mvtec,tubes,2,1,clean,clean,matched_condition,median_mad,,,15,0.5/0.25/0.25,pooled_source_conformal,class,0.2,,0.2,0.125,0.855072463768116,0.9365079365079365,0.8999094202898552,0.955920675892285,276,86,105,467,3.3855448606064416e-07,4.1661384091297587e-07,0.0,0.008333333333333333,not_applicable,
mpdd,mvtec,tubes,2,1,clean,clean,matched_condition,median_mad,,,15,0.5/0.25/0.25,target_only,class,0.2,,0.2,0.0,0.0,,0.8836050724637681,0.9103411748577096,276,86,105,467,3.3855448606064416e-07,4.1661384091297587e-07,0.0,0.008333333333333333,not_applicable,2.0
mpdd,mvtec,tubes,2,1,gaussian_noise,gaussian_noise,matched_condition,median_mad,,,15,0.5/0.25/0.25,nested_sc3r,image,0.05,0.05,0.0,0.0,0.0,,0.8913043478260869,0.9497176120340097,276,86,105,467,3.369604029904793e-07,4.2088115403410234e-07,0.0007634380017407238,0.008333333333333333,clopper_pearson,
mpdd,mvtec,tubes,2,1,gaussian_noise,gaussian_noise,matched_condition,median_mad,,,15,0.5/0.25/0.25,pooled_source_conformal,image,0.05,,0.05,0.0,0.0,,0.8933423913043478,0.9527383046701554,276,86,105,467,3.369604029904793e-07,4.2088115403410234e-07,0.0,0.008333333333333333,not_applicable,
mpdd,mvtec,tubes,2,1,gaussian_noise,gaussian_noise,matched_condition,median_mad,,,15,0.5/0.25/0.25,target_only,image,0.05,,0.05,0.0,0.0,,0.8512228260869565,0.8915260270226352,276,86,105,467,3.369604029904793e-07,4.2088115403410234e-07,0.0,0.008333333333333333,not_applicable,2.0
mpdd,mvtec,tubes,2,1,gaussian_noise,gaussian_noise,matched_condition,median_mad,,,15,0.5/0.25/0.25,nested_sc3r,class,0.05,0.05,0.0,0.0,0.0,,0.8913043478260869,0.9497176120340097,276,86,105,467,3.369604029904793e-07,4.2088115403410234e-07,0.0006112729897722602,0.008333333333333333,hoeffding,
mpdd,mvtec,tubes,2,1,gaussian_noise,gaussian_noise,matched_condition,median_mad,,,15,0.5/0.25/0.25,pooled_source_conformal,class,0.05,,0.05,0.0,0.0,,0.8933423913043478,0.9527383046701554,276,86,105,467,3.369604029904793e-07,4.2088115403410234e-07,0.0,0.008333333333333333,not_applicable,
mpdd,mvtec,tubes,2,1,gaussian_noise,gaussian_noise,matched_condition,median_mad,,,15,0.5/0.25/0.25,target_only,class,0.05,,0.05,0.0,0.0,,0.8512228260869565,0.8915260270226352,276,86,105,467,3.369604029904793e-07,4.2088115403410234e-07,0.0,0.008333333333333333,not_applicable,2.0
mpdd,mvtec,tubes,2,1,gaussian_noise,gaussian_noise,matched_condition,median_mad,,,15,0.5/0.25/0.25,nested_sc3r,image,0.1,0.05,0.08664260059595108,0.0,0.13043478260869565,1.0,0.8913043478260869,0.9497176120340097,276,86,105,467,3.369604029904793e-07,4.2088115403410234e-07,0.0007295550021808594,0.008333333333333333,clopper_pearson,
mpdd,mvtec,tubes,2,1,gaussian_noise,gaussian_noise,matched_condition,median_mad,,,15,0.5/0.25/0.25,pooled_source_conformal,image,0.1,,0.1,0.0,0.11594202898550725,1.0,0.8933423913043478,0.9527383046701554,276,86,105,467,3.369604029904793e-07,4.2088115403410234e-07,0.0,0.008333333333333333,not_applicable,
mpdd,mvtec,tubes,2,1,gaussian_noise,gaussian_noise,matched_condition,median_mad,,,15,0.5/0.25/0.25,target_only,image,0.1,,0.1,0.0,0.0,,0.8512228260869565,0.8915260270226352,276,86,105,467,3.369604029904793e-07,4.2088115403410234e-07,0.0,0.008333333333333333,not_applicable,2.0
mpdd,mvtec,tubes,2,1,gaussian_noise,gaussian_noise,matched_condition,median_mad,,,15,0.5/0.25/0.25,nested_sc3r,class,0.1,0.05,0.0,0.0,0.0,,0.8913043478260869,0.9497176120340097,276,86,105,467,3.369604029904793e-07,4.2088115403410234e-07,0.0006167340034153312,0.008333333333333333,hoeffding,
mpdd,mvtec,tubes,2,1,gaussian_noise,gaussian_noise,matched_condition,median_mad,,,15,0.5/0.25/0.25,pooled_source_conformal,class,0.1,,0.1,0.0,0.11594202898550725,1.0,0.8933423913043478,0.9527383046701554,276,86,105,467,3.369604029904793e-07,4.2088115403410234e-07,0.0,0.008333333333333333,not_applicable,
mpdd,mvtec,tubes,2,1,gaussian_noise,gaussian_noise,matched_condition,median_mad,,,15,0.5/0.25/0.25,target_only,class,0.1,,0.1,0.0,0.0,,0.8512228260869565,0.8915260270226352,276,86,105,467,3.369604029904793e-07,4.2088115403410234e-07,0.0,0.008333333333333333,not_applicable,2.0
mpdd,mvtec,tubes,2,1,gaussian_noise,gaussian_noise,matched_condition,median_mad,,,15,0.5/0.25/0.25,nested_sc3r,image,0.2,0.05,0.2779783308506012,0.0,0.5652173913043478,1.0,0.8913043478260869,0.9497176120340097,276,86,105,467,3.369604029904793e-07,4.2088115403410234e-07,0.0007342040189541876,0.008333333333333333,clopper_pearson,
mpdd,mvtec,tubes,2,1,gaussian_noise,gaussian_noise,matched_condition,median_mad,,,15,0.5/0.25/0.25,pooled_source_conformal,image,0.2,,0.2,0.0,0.34782608695652173,1.0,0.8933423913043478,0.9527383046701554,276,86,105,467,3.369604029904793e-07,4.2088115403410234e-07,0.0,0.008333333333333333,not_applicable,
mpdd,mvtec,tubes,2,1,gaussian_noise,gaussian_noise,matched_condition,median_mad,,,15,0.5/0.25/0.25,target_only,image,0.2,,0.2,0.0,0.0,,0.8512228260869565,0.8915260270226352,276,86,105,467,3.369604029904793e-07,4.2088115403410234e-07,0.0,0.008333333333333333,not_applicable,2.0
mpdd,mvtec,tubes,2,1,gaussian_noise,gaussian_noise,matched_condition,median_mad,,,15,0.5/0.25/0.25,nested_sc3r,class,0.2,0.05,0.0,0.0,0.0,,0.8913043478260869,0.9497176120340097,276,86,105,467,3.369604029904793e-07,4.2088115403410234e-07,0.0006120659818407148,0.008333333333333333,hoeffding,
mpdd,mvtec,tubes,2,1,gaussian_noise,gaussian_noise,matched_condition,median_mad,,,15,0.5/0.25/0.25,pooled_source_conformal,class,0.2,,0.2,0.0,0.34782608695652173,1.0,0.8933423913043478,0.9527383046701554,276,86,105,467,3.369604029904793e-07,4.2088115403410234e-07,0.0,0.008333333333333333,not_applicable,
