dataset,source_dataset,source_mode,method,k_shot,corruption,alpha,selected_p_threshold_mean,selected_p_threshold_std,source_validation_far_mean,source_validation_far_std,false_alarm_rate_mean,false_alarm_rate_std,power_mean,power_std,alarm_precision_mean,alarm_precision_std,coverage_gap_mean,coverage_gap_std,auroc_mean,auroc_std,ap_mean,ap_std
mvtec,mvtec,matched_condition,source_validated_pool,1,blur,0.2,0.18658200554284646,0.005948541651942702,0.1983679739679819,0.0017958103032615455,0.22655676089563764,0.27723451297009954,0.7724895939721731,0.23108268549921349,0.9064880072840629,0.10035105495805252,0.02655676089563766,0.27723451297009954,0.9017243259766333,0.11111132489298814,0.9408683841673328,0.08058758402449995
mvtec,mvtec,matched_condition,source_validated_pool,1,brightness_contrast,0.05,0.041043958017589484,0.005002089551389021,0.048730437415949804,0.0009245871639131691,0.06464810510723609,0.1681193398020122,0.4803720909094898,0.33991582397868086,0.9495975040596784,0.144439129289416,0.014648105107236097,0.1681193398020122,0.9036376448112637,0.1109248067962812,0.9421216557291586,0.07977075753693165
mvtec,mvtec,matched_condition,source_validated_pool,1,brightness_contrast,0.1,0.08948932996915894,0.004897982256796991,0.09824227405693675,0.0012366533992969986,0.1236654844150148,0.22246981661210705,0.6292472097897256,0.2894864863099663,0.9417900468947927,0.08880205281974539,0.02366548441501481,0.22246981661210705,0.9036376448112637,0.1109248067962812,0.9421216557291586,0.07977075753693165
mvtec,mvtec,matched_condition,source_validated_pool,1,brightness_contrast,0.2,0.18823126028404116,0.007291884889372635,0.1982531125773091,0.0017724987261595678,0.2258022079711498,0.2788506857979067,0.7781692863422063,0.22974955558241197,0.9095157693661989,0.10111407554736632,0.025802207971149807,0.2788506857979067,0.9036376448112637,0.1109248067962812,0.9421216557291586,0.07977075753693165
mvtec,mvtec,matched_condition,source_validated_pool,1,clean,0.05,0.042001866435246504,0.004446888361272937,0.048551958735400295,0.0010343942824273809,0.06472306893958119,0.16857590564382882,0.4779724924079023,0.34166511365860786,0.9620688045529838,0.09272343673267884,0.014723068939581184,0.16857590564382882,0.903112005368201,0.11156433264503085,0.9416122394183464,0.08043977708569888
mvtec,mvtec,matched_condition,source_validated_pool,1,clean,0.1,0.08999918363319519,0.0037105849677103314,0.09846038764864677,0.0009337572891535936,0.12642879422060915,0.2244833111974429,0.625755581960297,0.29280211795886996,0.9386319057300788,0.09687638630527565,0.026428794220609158,0.22448331119744291,0.903112005368201,0.11156433264503085,0.9416122394183464,0.08043977708569888
mvtec,mvtec,matched_condition,source_validated_pool,1,clean,0.2,0.18665171366262476,0.00560756010459915,0.1986446851353484,0.0012837792926843443,0.22450578159226467,0.2772742749904,0.7754341724479391,0.23036729579633192,0.90830144687306,0.10146133050171698,0.024505781592264655,0.2772742749904001,0.903112005368201,0.11156433264503085,0.9416122394183464,0.08043977708569888
mvtec,mvtec,matched_condition,source_validated_pool,1,gaussian_noise,0.05,0.0017567103858471863,0.007031167713756277,0.003157088122605364,0.01189589262601063,0.06666666666666667,0.25112360116696136,0.06666666666666667,0.25112360116696136,0.7333333333333333,0.0,0.01666666666666666,0.25112360116696136,0.8557617487467064,0.16326173027829513,0.9156462381929819,0.10245658625104379
mvtec,mvtec,matched_condition,source_validated_pool,1,gaussian_noise,0.1,0.0736831074386699,0.03495701940225426,0.08942469159357602,0.01104246717355021,0.10442529086945004,0.2874879094979833,0.33145338573779237,0.3761027824747123,0.9575221359529805,0.09408663310896304,0.004425290869450043,0.2874879094979833,0.8557617487467064,0.16326173027829513,0.9156462381929819,0.10245658625104379
mvtec,mvtec,matched_condition,source_validated_pool,1,gaussian_noise,0.2,0.19542125555064668,0.008577813574809075,0.1984003605038336,0.0020671625554132458,0.2529829851383096,0.3752853197750272,0.6404206668549633,0.3448134207172234,0.8903523190547236,0.15740245279491816,0.05298298513830958,0.3752853197750272,0.8557617487467064,0.16326173027829513,0.9156462381929819,0.10245658625104379
mvtec,mvtec,matched_condition,source_validated_pool,1,jpeg,0.05,0.03263003794110824,0.006677769506471372,0.048151627438860506,0.0020002975481697364,0.08292075717749658,0.2386722828706794,0.4212697042554692,0.34778550018361754,0.9590895510767468,0.10597270232861367,0.03292075717749658,0.23867228287067938,0.877541198182174,0.1268038828519121,0.9308214389658092,0.0834122272751895
mvtec,mvtec,matched_condition,source_validated_pool,1,jpeg,0.1,0.09061513077729451,0.00707177271117944,0.09828359169363068,0.0011422403427473308,0.14079410128360845,0.286259883073947,0.574966664049296,0.33846652512392483,0.9445805907450583,0.09887873730838341,0.04079410128360845,0.286259883073947,0.877541198182174,0.1268038828519121,0.9308214389658092,0.0834122272751895
mvtec,mvtec,matched_condition,source_validated_pool,1,jpeg,0.2,0.1950980402857105,0.00824382026731162,0.19859487893867603,0.0016512808055462295,0.2509384617630283,0.3216930119747456,0.7496488789468976,0.26820011982451486,0.8985049475317588,0.10761527975328958,0.05093846176302829,0.3216930119747456,0.877541198182174,0.1268038828519121,0.9308214389658092,0.0834122272751895
