dataset,class,k_shot,seed,support_calibration_mode,residual_index,loio_residual
visa,fryum,8,4,loio_conformal,1,14.497110366821289
visa,fryum,8,4,loio_conformal,2,16.248502731323242
visa,fryum,8,4,loio_conformal,3,14.16807746887207
visa,fryum,8,4,loio_conformal,4,15.58265209197998
visa,fryum,8,4,loio_conformal,5,14.564699172973633
visa,fryum,8,4,loio_conformal,6,15.622611045837402
visa,fryum,8,4,loio_conformal,7,20.698253631591797
visa,macaroni1,1,0,patch_split_conformal,0,10.398873329162598
visa,macaroni1,1,1,patch_split_conformal,0,10.180342674255371
visa,macaroni1,1,2,patch_split_conformal,0,10.680840492248535
visa,macaroni1,1,3,patch_split_conformal,0,10.563401222229004
visa,macaroni1,1,4,patch_split_conformal,0,10.692749977111816
visa,macaroni1,2,0,loio_conformal,0,17.665918350219727
visa,macaroni1,2,0,loio_conformal,1,18.277307510375977
visa,macaroni1,2,1,loio_conformal,0,12.794697761535645
visa,macaroni1,2,1,loio_conformal,1,19.058746337890625
visa,macaroni1,2,2,loio_conformal,0,17.85161781311035
visa,macaroni1,2,2,loio_conformal,1,20.835681915283203
visa,macaroni1,2,3,loio_conformal,0,16.718069076538086
visa,macaroni1,2,3,loio_conformal,1,17.5581111907959
visa,macaroni1,2,4,loio_conformal,0,17.172590255737305
visa,macaroni1,2,4,loio_conformal,1,21.34128189086914
visa,macaroni1,4,0,loio_conformal,0,14.45691967010498
visa,macaroni1,4,0,loio_conformal,1,15.76502799987793
visa,macaroni1,4,0,loio_conformal,2,12.391745567321777
visa,macaroni1,4,0,loio_conformal,3,12.677473068237305
visa,macaroni1,4,1,loio_conformal,0,16.689889907836914
visa,macaroni1,4,1,loio_conformal,1,11.814292907714844
visa,macaroni1,4,1,loio_conformal,2,12.321426391601562
visa,macaroni1,4,1,loio_conformal,3,14.765937805175781
visa,macaroni1,4,2,loio_conformal,0,15.394282341003418
visa,macaroni1,4,2,loio_conformal,1,15.3031005859375
visa,macaroni1,4,2,loio_conformal,2,15.335530281066895
visa,macaroni1,4,2,loio_conformal,3,20.34442138671875
visa,macaroni1,4,3,loio_conformal,0,13.258142471313477
visa,macaroni1,4,3,loio_conformal,1,16.785404205322266
visa,macaroni1,4,3,loio_conformal,2,17.365251541137695
visa,macaroni1,4,3,loio_conformal,3,14.678496360778809
visa,macaroni1,4,4,loio_conformal,0,16.658559799194336
visa,macaroni1,4,4,loio_conformal,1,13.756157875061035
visa,macaroni1,4,4,loio_conformal,2,17.62264633178711
visa,macaroni1,4,4,loio_conformal,3,23.229110717773438
visa,macaroni1,8,0,loio_conformal,0,18.22641944885254
visa,macaroni1,8,0,loio_conformal,1,13.735621452331543
visa,macaroni1,8,0,loio_conformal,2,13.394030570983887
visa,macaroni1,8,0,loio_conformal,3,12.298553466796875
visa,macaroni1,8,0,loio_conformal,4,14.093052864074707
visa,macaroni1,8,0,loio_conformal,5,12.623120307922363
visa,macaroni1,8,0,loio_conformal,6,12.747944831848145
visa,macaroni1,8,0,loio_conformal,7,13.929543495178223
visa,macaroni1,8,1,loio_conformal,0,13.793624877929688
visa,macaroni1,8,1,loio_conformal,1,11.784879684448242
visa,macaroni1,8,1,loio_conformal,2,14.838239669799805
visa,macaroni1,8,1,loio_conformal,3,15.101348876953125
visa,macaroni1,8,1,loio_conformal,4,12.152605056762695
visa,macaroni1,8,1,loio_conformal,5,13.564860343933105
visa,macaroni1,8,1,loio_conformal,6,14.823991775512695
visa,macaroni1,8,1,loio_conformal,7,18.500041961669922
visa,macaroni1,8,2,loio_conformal,0,16.951398849487305
