dataset,class,k_shot,seed,support_calibration_mode,support_cal_median,support_cal_mad,support_cal_q25,support_cal_q75,support_cal_mean,support_cal_std,support_cal_count
visa,fryum,1,1,patch_split_conformal,10.889638900756836,0.0,10.889638900756836,10.889638900756836,10.889638900756836,0.0,1
visa,fryum,1,2,patch_split_conformal,10.684569358825684,0.0,10.684569358825684,10.684569358825684,10.684569358825684,0.0,1
visa,fryum,1,3,patch_split_conformal,12.135611534118652,0.0,12.135611534118652,12.135611534118652,12.135611534118652,0.0,1
visa,fryum,1,4,patch_split_conformal,10.790797233581543,0.0,10.790797233581543,10.790797233581543,10.790797233581543,0.0,1
visa,fryum,2,0,loio_conformal,19.505656242370605,0.1987924575805664,19.406260013580322,19.60505247116089,19.505656242370605,0.1987924575805664,2
visa,fryum,2,1,loio_conformal,18.31843852996826,0.7812356948852539,17.927820682525635,18.70905637741089,18.31843852996826,0.7812356948852539,2
visa,fryum,2,2,loio_conformal,16.57522678375244,0.24541759490966797,16.452517986297607,16.697935581207275,16.57522678375244,0.24541759490966797,2
visa,fryum,2,3,loio_conformal,19.193958282470703,0.0031414031982421875,19.192387580871582,19.195528984069824,19.193958282470703,0.0031414031982421875,2
visa,fryum,2,4,loio_conformal,19.596782684326172,0.49551963806152344,19.34902286529541,19.844542503356934,19.596782684326172,0.49551963806152344,2
visa,fryum,4,0,loio_conformal,16.245346069335938,0.7336602210998535,15.602245092391968,16.92827606201172,16.28517508506775,0.8054127820761748,4
visa,fryum,4,1,loio_conformal,16.220115661621094,0.4742269515991211,15.29079532623291,16.563726902008057,15.634406566619873,1.4777779964889677,4
visa,fryum,4,2,loio_conformal,14.906015396118164,0.555138111114502,14.61849045753479,15.236228227615356,14.948703289031982,0.832588165751446,4
visa,fryum,4,3,loio_conformal,15.903795719146729,0.8009705543518066,15.22988772392273,16.5327410697937,15.858833074569702,0.9321779717807813,4
visa,fryum,4,4,loio_conformal,14.944142818450928,0.6233253479003906,14.240175724029541,15.466603994369507,14.76263689994812,0.9097066921595733,4
visa,fryum,8,0,loio_conformal,15.8810396194458,0.8918023109436035,14.645729780197144,16.220122814178467,15.427874565124512,1.4013879450021036,8
visa,fryum,8,1,loio_conformal,15.122747421264648,1.0662217140197754,14.07594609260559,16.14279866218567,15.197238087654114,1.4053087858665259,8
visa,fryum,8,2,loio_conformal,14.445747375488281,0.268953800201416,14.244990110397339,14.875446796417236,15.015575766563416,1.8451415591310611,8
visa,fryum,8,3,loio_conformal,15.098845481872559,0.7393860816955566,14.21094274520874,15.677881002426147,15.04765009880066,1.0221943678104424,8
visa,fryum,8,4,loio_conformal,15.602631568908691,1.0019111633300781,14.547801971435547,16.32850742340088,15.99380350112915,1.9509471382409949,8
visa,macaroni1,1,0,patch_split_conformal,10.398873329162598,0.0,10.398873329162598,10.398873329162598,10.398873329162598,0.0,1
visa,macaroni1,1,1,patch_split_conformal,10.180342674255371,0.0,10.180342674255371,10.180342674255371,10.180342674255371,0.0,1
visa,macaroni1,1,2,patch_split_conformal,10.680840492248535,0.0,10.680840492248535,10.680840492248535,10.680840492248535,0.0,1
visa,macaroni1,1,3,patch_split_conformal,10.563401222229004,0.0,10.563401222229004,10.563401222229004,10.563401222229004,0.0,1
visa,macaroni1,1,4,patch_split_conformal,10.692749977111816,0.0,10.692749977111816,10.692749977111816,10.692749977111816,0.0,1
visa,macaroni1,2,0,loio_conformal,17.97161293029785,0.305694580078125,17.81876564025879,18.124460220336914,17.97161293029785,0.305694580078125,2
visa,macaroni1,2,1,loio_conformal,15.926722049713135,3.1320242881774902,14.36070990562439,17.49273419380188,15.926722049713135,3.1320242881774902,2
visa,macaroni1,2,2,loio_conformal,19.343649864196777,1.4920320510864258,18.597633838653564,20.08966588973999,19.343649864196777,1.4920320510864258,2
