dataset,class,k_shot,seed,corruption,source_mode,source_dataset,method,alpha,selected_p_threshold,source_validation_far,source_validation_count,false_alarm_rate,power,alarm_precision,coverage_gap,auroc,ap
visa,candle,2,0,clean,matched_condition,mvtec,source_validated_pool,0.1,0.09313725490196079,0.09850107066381156,467,0.21666666666666667,0.8,0.7868852459016393,0.11666666666666667,0.85625,0.817309773765243
visa,candle,2,0,clean,matched_condition,mvtec,source_validated_pool,0.2,0.19550561797752808,0.19914346895074947,467,0.4166666666666667,0.95,0.6951219512195121,0.21666666666666667,0.85625,0.817309773765243
visa,candle,2,0,gaussian_noise,matched_condition,mvtec,source_validated_pool,0.05,0.006880733944954129,0.044967880085653104,467,0.0,0.16666666666666666,1.0,-0.05,0.9016666666666667,0.9027898469827664
visa,candle,2,0,gaussian_noise,matched_condition,mvtec,source_validated_pool,0.1,0.10049019607843138,0.09850107066381156,467,0.03333333333333333,0.35,0.9130434782608695,-0.06666666666666668,0.9016666666666667,0.9027898469827664
visa,candle,2,0,gaussian_noise,matched_condition,mvtec,source_validated_pool,0.2,0.18925233644859812,0.19700214132762311,467,0.06666666666666667,0.6166666666666667,0.9024390243902439,-0.13333333333333336,0.9016666666666667,0.9027898469827664
visa,candle,2,0,jpeg,matched_condition,mvtec,source_validated_pool,0.05,0.04318181818181818,0.04925053533190578,467,0.08333333333333333,0.55,0.868421052631579,0.033333333333333326,0.8687499999999999,0.8473847577985709
visa,candle,2,0,jpeg,matched_condition,mvtec,source_validated_pool,0.1,0.08780487804878048,0.09635974304068523,467,0.15,0.65,0.8125,0.04999999999999999,0.8687499999999999,0.8473847577985709
visa,candle,2,0,jpeg,matched_condition,mvtec,source_validated_pool,0.2,0.19540229885057472,0.19914346895074947,467,0.18333333333333332,0.7666666666666667,0.8070175438596491,-0.01666666666666669,0.8687499999999999,0.8473847577985709
visa,candle,2,1,blur,matched_condition,mvtec,source_validated_pool,0.05,0.04449648711943794,0.04925053533190578,467,0.26666666666666666,0.75,0.7377049180327869,0.21666666666666667,0.7818055555555555,0.7095866097925938
visa,candle,2,1,blur,matched_condition,mvtec,source_validated_pool,0.1,0.08685968819599109,0.09850107066381156,467,0.26666666666666666,0.7833333333333333,0.746031746031746,0.16666666666666666,0.7818055555555555,0.7095866097925938
visa,candle,2,1,blur,matched_condition,mvtec,source_validated_pool,0.2,0.1811926605504587,0.19914346895074947,467,0.26666666666666666,0.8166666666666667,0.7538461538461538,0.06666666666666665,0.7818055555555555,0.7095866097925938
visa,candle,2,1,brightness_contrast,matched_condition,mvtec,source_validated_pool,0.05,0.04918032786885246,0.04925053533190578,467,0.3,0.6666666666666666,0.6896551724137931,0.25,0.7400000000000002,0.665589168094619
visa,candle,2,1,brightness_contrast,matched_condition,mvtec,source_validated_pool,0.1,0.08501118568232663,0.09850107066381156,467,0.3,0.6666666666666666,0.6896551724137931,0.19999999999999998,0.7400000000000002,0.665589168094619
visa,candle,2,1,brightness_contrast,matched_condition,mvtec,source_validated_pool,0.2,0.1873536299765808,0.19914346895074947,467,0.3,0.7,0.7,0.09999999999999998,0.7400000000000002,0.665589168094619
visa,candle,2,1,clean,matched_condition,mvtec,source_validated_pool,0.05,0.04751131221719457,0.04925053533190578,467,0.25,0.75,0.75,0.2,0.793611111111111,0.7295562451136298
visa,candle,2,1,clean,matched_condition,mvtec,source_validated_pool,0.1,0.08705357142857142,0.09850107066381156,467,0.25,0.75,0.75,0.15,0.793611111111111,0.7295562451136298
visa,candle,2,1,clean,matched_condition,mvtec,source_validated_pool,0.2,0.18552036199095023,0.19914346895074947,467,0.25,0.75,0.75,0.04999999999999999,0.793611111111111,0.7295562451136298
visa,candle,2,1,gaussian_noise,matched_condition,mvtec,source_validated_pool,0.05,0.007009345794392523,0.047109207708779445,467,0.11666666666666667,0.6,0.8372093023255814,0.06666666666666667,0.8204166666666667,0.7762530056788535
visa,candle,2,1,gaussian_noise,matched_condition,mvtec,source_validated_pool,0.1,0.09172259507829977,0.09850107066381156,467,0.11666666666666667,0.6833333333333333,0.8541666666666666,0.016666666666666663,0.8204166666666667,0.7762530056788535
visa,candle,2,1,gaussian_noise,matched_condition,mvtec,source_validated_pool,0.2,0.15825688073394495,0.19914346895074947,467,0.11666666666666667,0.6833333333333333,0.8541666666666666,-0.08333333333333334,0.8204166666666667,0.7762530056788535
visa,candle,2,1,jpeg,matched_condition,mvtec,source_validated_pool,0.05,0.0514018691588785,0.04925053533190578,467,0.18333333333333332,0.7666666666666667,0.8070175438596491,0.1333333333333333,0.8283333333333333,0.768214007564126
visa,candle,2,1,jpeg,matched_condition,mvtec,source_validated_pool,0.1,0.0936768149882904,0.09850107066381156,467,0.2,0.7833333333333333,0.7966101694915254,0.1,0.8283333333333333,0.768214007564126
visa,candle,2,1,jpeg,matched_condition,mvtec,source_validated_pool,0.2,0.18925233644859812,0.19914346895074947,467,0.2,0.7833333333333333,0.7966101694915254,0.0,0.8283333333333333,0.768214007564126
visa,candle,2,2,blur,matched_condition,mvtec,source_validated_pool,0.05,0.046052631578947366,0.04925053533190578,467,0.0,0.0,,-0.05,0.9331944444444444,0.9314215481750594
visa,candle,2,2,blur,matched_condition,mvtec,source_validated_pool,0.1,0.08636363636363636,0.09635974304068523,467,0.0,0.0,,-0.1,0.9331944444444444,0.9314215481750594
visa,candle,2,2,blur,matched_condition,mvtec,source_validated_pool,0.2,0.19015659955257272,0.19914346895074947,467,0.0,0.016666666666666666,1.0,-0.2,0.9331944444444444,0.9314215481750594
visa,candle,2,2,brightness_contrast,matched_condition,mvtec,source_validated_pool,0.05,0.04899777282850779,0.04925053533190578,467,0.0,0.0,,-0.05,0.9019444444444444,0.9077420840370524
